iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,163.51527774074174,177.99799497695642,166.75871686515222,145.7277789233604,188.21849189416207,156.01042002490135,190.2725793415582,274.24489284653544,90.78865541267174,98.7760563192565,84.03982779670989,163.51527774074174,157.85006292200055,54.42781542585011
2,87.08410815574969,36.42090087577817,138.12226969877642,78.18735414285702,67.46228804018244,58.97555838710964,45.88794976456713,117.3331764348539,75.72250380897735,98.7760563192565,83.1330629131896,78.18735414285702,80.6459298673907,29.771613422084286
3,69.9731183940005,35.250963596108726,106.05260126738712,78.18735414285702,47.51748243448836,58.97555838710964,45.88794976456713,117.3331764348539,42.95989904224892,63.74998745296289,67.9248736718101,63.74998745296289,66.71026950803585,25.84304900484494
4,39.00567580339204,35.250963596108726,78.12075728181183,74.2302064013532,27.38979508969752,46.10254114100688,43.75340765087781,103.42453147510156,32.023294979772174,50.53810767578986,47.64476446372271,46.10254114100688,52.498549596239485,23.229785899669068
5,19.04294967560672,25.60180565730528,58.021869833753335,39.03442386309969,15.482393088695623,19.968182399339863,27.115080064591865,59.71434666384781,21.35300402771236,27.85896335365828,31.43675199477089,27.115080064591865,31.329979147489247,15.069412888372135
6,17.146435052264795,23.493501781147653,50.16982886609168,19.929958068734376,13.814799280713665,17.919540729837262,18.71860487036527,40.22112650290282,16.64309039768888,18.30527399212152,22.78750024092779,18.71860487036527,23.559059980254155,11.252852638615963
7,15.320189163626786,17.966319302840517,33.47796633471583,16.375094171262123,13.814799280713665,16.02315080920448,14.83762101526972,36.20636348278635,14.702135700506574,13.907714748216993,19.214762435042747,16.02315080920448,19.258737858562345,7.899089539588071
8,11.038365867520296,14.060628516377204,23.532547023954997,14.234761002430115,13.16469280936362,14.24787930898055,10.234269121459771,34.59119437755932,13.777278702960905,13.03846884235649,15.29704512012075,14.060628516377204,16.11064824482582,7.016338019808247
9,10.536342015877707,12.262924093559938,20.640513993381617,10.73544221713163,12.08010941042262,11.118319247425854,8.747971398058263,23.07103315359316,12.055197117142004,11.53973182910152,14.29918214962335,12.055197117142004,13.371524238665243,4.440782833811179
10,10.2413049587041,10.88921770293838,16.434088328321188,10.090715870725855,11.35183781633939,11.061807868577736,7.723250032920845,21.403465203610484,11.187751454528067,9.747814030497526,11.580824279357843,11.061807868577736,11.973825231501946,3.7623088506881968
11,9.860651356955682,9.916765730738469,14.158843216402694,9.850670214563628,10.77032085807356,10.174551247474824,7.581798876874215,19.098797752749157,10.505555290159354,8.752161194153857,10.934621984552344,10.174551247474824,11.05497615660889,3.115249369483595
12,9.69533212533086,9.632423360759237,13.84459997496537,9.435413304890508,10.421486717665548,9.726019694732374,7.495762432071985,15.858482445337897,10.33725458885106,7.367244464703154,10.128461265743889,9.726019694732374,10.3584073068229,2.4864032599897383
13,9.59545279742588,9.315139258457505,12.834262135871986,9.042828119612512,9.865297282188353,9.374207625309204,7.206774135376943,15.04899836414594,10.052590442607498,7.023246067231192,9.828147063871624,9.59545279742588,9.926085753827149,2.2829681416331082
14,9.540462927249688,9.125124480473502,11.236624140478844,8.790783277694475,9.761331051000536,9.21311277415908,6.806781710745759,13.040533537145985,9.715726062376731,6.9999969139618,9.636468546833726,9.540462927249688,9.442449583829102,1.7285591000008769
15,9.356066468715612,8.957000585335157,11.023851504534417,8.606092134078246,9.720627234280496,9.12096471047834,6.746632124535767,10.8966392106499,9.416610479557036,6.849365810330677,9.523295861400708,9.356066468715612,9.110649647626941,1.3611233311810491
16,9.34486801714286,8.825154009302185,10.763933279632605,8.447464811510015,9.670537605007958,9.074672764993505,6.674120536579244,9.755189106416475,9.191368567824322,6.805017973826267,9.41217198758182,9.191368567824322,8.905863514528841,1.2218207192570811
17,9.292650623171768,8.77258607013179,10.553463284839935,8.270808908687567,9.646826452692787,9.050042899377944,6.618320463582739,9.465998675092832,8.715012075764747,6.780753788293492,9.226838851825462,9.050042899377944,8.763027463041915,1.1761284858649401
18,9.284557380252894,8.681167133216807,10.408501500566295,8.220131247205186,9.632533974033525,9.0004813101227,6.522578238692976,9.03395662312506,8.38772133228917,6.748184606836143,9.009473135836846,9.0004813101227,8.629935134743418,1.1512076079731883
19,9.272656702406854,8.601091195877272,10.26106324200478,8.20773785390834,9.614284646527768,8.98455723814645,6.508497003755992,8.782018186505017,8.335928036540595,6.710085398503816,8.94162727797983,8.782018186505017,8.565413343832429,1.1267077583635654
20,9.254964907427029,8.50612637431481,10.169896947460895,8.179393498713845,9.603429271422428,8.975217341548934,6.494217065609059,8.490260188934291,8.309208972180052,6.680690129557844,8.846298935895808,8.50612637431481,8.500882148460455,1.1132926670113008
21,9.244319049027023,8.461307214760925,10.03396199306918,8.16348538139392,9.584767223006978,8.94529405329378,6.457846412102172,8.223068216812134,8.304621938980397,6.64806162931402,8.824885924214268,8.461307214760925,8.444692639634072,1.1037948137351146
22,9.239777762767774,8.372410856599876,9.83378719921597,8.15503475259187,9.57935176247883,8.938019780906561,6.438592932762842,8.119936378066765,8.301229782687148,6.634435360374734,8.792777313332191,8.372410856599876,8.400486716525869,1.0820756074028204
23,9.234470873956976,8.31974908745231,9.726976952344234,8.144052257858718,9.577053405780974,8.922115984826329,6.416884743724933,8.026427742369242,8.301229782687148,6.609432616595331,8.749958229143573,8.31974908745231,8.366213788794525,1.0763513545289685
24,9.230809878168278,8.286251682509516,9.623161918452103,8.137433047234131,9.572886835273811,8.899082972655139,6.410224989798412,7.99226783061142,8.297520582935196,6.593496878656225,8.711473813630418,8.297520582935196,8.341328220902241,1.06543667163266
25,9.219953398604735,8.269748178460704,9.55973200869076,8.130571837072768,9.566909467078023,8.893888075045846,6.391064751811578,7.989651011264575,8.29476818280974,6.553669506722217,8.682966528866402,8.29476818280974,8.32299299512976,1.0654350498403073
26,9.216177361364398,8.249689256145032,9.53117895588454,8.127719733216171,9.565300319422064,8.88729920865545,6.38688310446024,7.985919951138217,8.2913007354762,6.518141318969104,8.65602346416526,8.2913007354762,8.310512128081516,1.067361008387947
27,9.209774691594488,8.229889441116919,9.508798082363246,8.12534906623789,9.561340609203077,8.878729216726441,6.374721922524851,7.972621004353041,8.288627994134337,6.489514154603374,8.643478128655872,8.288627994134337,8.298440391955777,1.0705148453548272
28,9.201957449354428,8.211499397656713,9.499725148684368,8.119174489738748,9.5607828886477,8.870506139308912,6.369712359579554,7.949429090227327,8.285348852993408,6.464553858027968,8.632247584172964,8.285348852993408,8.287721568944734,1.0740189139051153
29,9.193808536215949,8.208460259460463,9.493408410674574,8.11730636960767,9.559632103392763,8.86598138112227,6.36625729728517,7.937525784987592,8.282910699907154,6.440785372999383,8.62094724741254,8.282910699907154,8.28063849664232,1.0769626196117108
30,9.187801561409804,8.195712491197428,9.48992207462927,8.113368796130864,9.558612513139911,8.861021238829371,6.362834170486012,7.92861883098003,8.276721229392692,6.409186075787078,8.6165542841858,8.276721229392692,8.272759387833478,1.0819871630847768
