iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,79.83817636209399,79.18858590016177,85.5263732551396,101.96610491264836,81.89207041534748,92.5668797580783,79.12916772603121,85.17010371076962,89.18698970248194,62.11050788540539,84.80517187676166,84.80517187676166,83.76183013681084,9.8721285626576
2,73.36477268386218,79.18858590016177,78.06840472945404,87.00512465830083,65.5573233891804,90.4229921313907,79.12916772603121,73.252715184677,66.52027242465374,57.890851755911065,78.86481756370952,78.06840472945404,75.38772983157568,9.480527799687087
3,59.3473608741373,79.18858590016177,74.09919438429131,68.24731360200536,57.80810619603206,56.94558593369586,73.09580812698589,69.32798974619965,66.52027242465374,57.79896884903332,77.05238727505859,68.24731360200536,67.22105211929589,8.201472606459367
4,44.53475293675055,76.9398682542209,74.09919438429131,68.24731360200536,57.80810619603206,56.94558593369586,73.09580812698589,54.28943340960679,65.09079553992552,53.41236825040539,61.56543121490188,61.56543121490188,62.36624162262013,10.106219098928033
5,44.53475293675055,75.95795460597832,74.09919438429131,67.65607237398271,46.911859370914655,51.47556783695215,67.38250120905991,54.28943340960679,59.73477688338765,53.41236825040539,61.56543121490188,59.73477688338765,59.729082952384665,10.618006526060224
6,44.53475293675055,74.43774046288314,74.09919438429131,67.65607237398271,42.4136908734643,51.47556783695215,55.22350047613703,54.28943340960679,50.25592665216893,51.22572156565749,52.86371996425508,52.86371996425508,56.22502917601359,10.993187172163875
7,35.64343193045197,74.43774046288314,60.68986234190144,35.41053055520983,37.487415892920296,43.89001652469224,52.71382663982155,53.06117730571671,49.71596644926338,51.22572156565749,44.58737540898927,49.71596644926338,48.987551370682475,11.664803044843868
8,35.64343193045197,62.53835108164857,54.958501053305405,33.95146803639108,37.487415892920296,37.31857742859752,47.283294966948326,44.03735592848172,48.33803669569178,49.74465804664688,37.42965388173374,44.03735592848172,44.4300677220743,9.084908239381665
9,31.81490185385968,58.50935221245557,53.463654137843655,32.064200361770574,37.487415892920296,33.839195481780806,36.10614845858265,36.96529181866903,43.33823336102498,44.54558295810867,35.513756546660744,36.96529181866903,40.33161209851606,8.793189686963476
10,26.101307084331552,58.50935221245557,46.04380250077865,30.655516875772733,32.878576497507666,33.728881953989344,31.680795842134074,31.509093865689564,37.942759033531225,44.07509142922622,30.28791233438469,32.878576497507666,36.67391723907284,9.404440983834766
11,23.059669184899136,51.283220908599695,45.55874336950223,27.99248543034973,28.28139614682371,27.743371690030894,31.653264262279933,27.826696868330657,34.566904646312,42.990353776435285,27.875279882851583,28.28139614682371,33.53012601512862,9.054233552108895
