iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,79.83817636209399,79.18858590016177,85.5263732551396,101.96610491264836,81.89207041534748,92.5668797580783,79.12916772603121,85.17010371076962,89.18698970248194,62.11050788540539,84.80517187676166,84.80517187676166,83.76183013681084,9.8721285626576
2,73.36477268386218,79.18858590016177,85.02872472736308,87.00512465830083,65.5573233891804,80.1918962576625,79.12916772603121,79.15619514801713,66.52027242465374,57.890851755911065,78.86481756370952,79.12916772603121,75.62706656680486,8.891572872117736
3,55.86516283671919,79.18858590016177,72.96357570341057,72.48271328877902,53.68186461868747,57.35915106860266,61.278314985845554,67.20244001591331,66.52027242465374,57.79896884903332,71.49825096099072,66.52027242465374,65.07630005934521,8.40050297903128
4,51.18724147977861,79.18858590016177,70.59096064266934,72.48271328877902,53.68186461868747,39.59325665062231,58.383801515053264,64.92550742877008,66.52027242465374,57.54114553104832,47.1044635800857,58.383801515053264,60.10907391457361,11.881934854252087
5,46.11753668642805,79.18858590016177,57.54526159489619,52.86152576051451,53.68186461868747,39.59325665062231,58.383801515053264,64.92550742877008,63.38888375723703,55.51207328261264,47.1044635800857,55.51207328261264,56.20934188864264,10.6817405052373
6,44.92287057472004,79.18858590016177,57.54526159489619,46.490318737015954,43.05375429748933,39.59325665062231,53.88721823028044,63.60803303170296,50.98014284616872,51.61490748309248,47.1044635800857,50.98014284616872,52.54443753874871,11.15605773236628
7,44.04390562421793,76.98314046734455,47.97789732754107,46.490318737015954,42.7811052731233,39.08461513865983,47.15351432595157,60.95467029253557,50.98014284616872,47.33164479823297,47.1044635800857,47.15351432595157,50.08049258280701,10.467715615954564
8,42.95657721881359,76.98314046734455,47.36355952799764,39.61261842224123,39.68952470241469,39.08461513865983,47.15351432595157,60.95467029253557,46.28146767451526,45.152290190388726,43.17241886264623,45.152290190388726,48.03676334759172,11.347481462234015
9,38.81452261635983,64.27973293640498,41.50020254613511,39.61261842224123,38.14711658255716,39.08461513865983,45.40607858008397,55.21610044465808,36.09846980732345,43.2745352397499,40.9925204866811,40.9925204866811,43.8569557091686,8.494883166031782
10,38.23890960616245,48.65023804764483,41.50020254613511,39.61261842224123,37.18369118876795,39.06465572276096,41.78007653029629,54.42999080373436,32.87782325771131,43.2745352397499,40.9925204866811,40.9925204866811,41.600478350171414,5.786058590848916
11,33.411791723674284,48.65023804764483,38.80082481608858,39.61261842224123,37.18369118876795,35.607182646102814,41.41286938620212,54.11244054665793,32.72439047371398,42.83554476994218,40.9925204866811,39.61261842224123,40.485828409792454,6.384108342191931
