iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,188.2462091015761,156.08330909611507,139.0659904039199,115.27947860709004,325.9375175034113,179.8941991604479,345.6100835618113,313.8647884475166,199.27788368738865,134.20383908602733,176.3377552673555,179.8941991604479,206.7091867202418,82.33088646080898
2,142.91934324871835,69.49287678141357,65.44499381127613,80.50136320510579,135.43375492706826,127.87157761893336,59.43125873723676,204.4151638379192,80.00300988294025,128.4382071438947,82.90205947190682,82.90205947190682,106.98669169694666,44.600138178860625
3,93.58852024740511,54.09454906643582,44.71012892119983,34.82384613977704,82.74767706607626,85.3561269309161,34.665916325261364,101.7917517913966,64.96817551920395,42.36548852316144,59.8586742072527,59.8586742072527,63.54280497618966,24.03549629218048
4,82.49614816906653,47.45642223849602,23.878894549477675,28.49432889480548,65.78465715063292,74.49819703114704,34.665916325261364,90.84020691653544,55.938389016529705,27.854854817532097,35.33600545630846,47.45642223849602,51.56763823325389,23.818735115185646
5,59.25502890236551,43.32758271877701,17.028795919909136,18.810518243419416,45.08873810590184,46.486480408298725,26.33115542233171,61.71028010201503,40.31398713226893,23.22317269963364,16.25024634604813,40.31398713226893,36.16599872736082,16.638986309391996
6,40.10782187837776,26.43339544820886,16.239138576568276,17.609188574903722,34.38758620033484,30.312829844868325,21.351937749194203,30.377892715034324,26.228522727578,19.565501926647983,16.25024634604813,26.228522727578,25.35127836252404,7.915204228126972
7,22.945142873619684,17.304435447223945,14.538848302885135,13.05416657488232,27.875887566147195,21.93717122150238,11.98549014361718,10.347906551941152,19.24165896870365,18.06129267214241,14.71242786931774,17.304435447223945,17.45494801745298,5.274733441835687
8,16.54735261270239,12.77199184343607,13.20661108834038,11.665067938855652,25.611328569365615,18.015730847255604,10.592146014412782,10.347906551941152,14.48312687017712,15.925298747914336,13.326269931628785,13.326269931628785,14.772075546911806,4.333770594759732
9,15.728918053751975,11.571413929540618,12.028355202096584,11.247455080682572,21.347173085175235,17.197723926811612,9.521138546193203,10.030724681306488,10.619289347027726,14.50121189162133,13.014882406800986,12.028355202096584,13.34620783190985,3.5822032351058497
10,15.721850601017657,10.311702964884764,11.884769527118438,10.430331265901758,17.45907630034467,14.89960454865321,8.155299771363246,9.885850592930982,10.001799573668247,12.497458807895413,12.19904687439052,11.884769527118438,12.131526438924446,2.841299413100591
11,15.189728870953427,9.688871803054372,10.882382052063551,10.075942676797707,14.81613990587441,12.25459990161527,7.478650023428895,9.496410690222564,9.66149875958022,10.847682261796312,11.761611890057855,10.847682261796312,11.10486534867678,2.306774957026623
12,15.011049185587352,8.95314056266041,10.664582065578276,10.020477910259032,14.102653098527394,11.237617955159816,7.39992240214689,9.496410690222564,9.618388599198193,9.69598821093637,11.569410911626465,10.020477910259032,10.706331053809343,2.2189917879862424
13,14.175949768071314,7.95326904728433,10.590826908115012,9.95910650116054,12.550585299628498,10.92693360992594,7.263467508013143,9.319214184409816,9.588265126543744,9.148066676873174,11.023247113737602,9.95910650116054,10.227175613069374,1.9664647915510116
14,13.0112374636304,7.499473222800807,10.084034830371884,9.911146529023096,11.5984572789238,10.767263746913914,7.261566232913266,9.168149384321763,9.578556281152409,8.15419879718739,10.327355681391072,9.911146529023096,9.760130858966345,1.7242025887017096
15,12.432055518460407,7.188923986008241,9.825114218097989,9.728947943035898,9.406191216351653,10.732483091232902,7.229024216509071,8.753178786412441,9.445604168966062,7.562635959928805,10.02908603929829,9.445604168966062,9.303022285845614,1.579509223211757
16,11.932493798827553,6.727759243431906,9.76542233848922,9.617241040323451,9.308152368648146,10.484449501377403,7.209871043780964,8.26015693895124,9.364035472190151,6.746125767733899,9.907512453803506,9.364035472190151,9.029383633414312,1.6372686337331268
