iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,72.96934663238028,65.53102715172619,80.23281086732266,74.69389305329369,94.16987436329852,83.6627096405498,76.32415079214138,74.92649023635926,79.87907079812192,82.50453206358672,74.37845760147509,76.32415079214138,78.11566938184141,7.343532576334322
2,70.26548726167519,65.53102715172619,47.03068094200628,74.50708502690243,87.81169055860727,35.08939906131211,68.6365858218767,74.92649023635926,68.40713095334745,81.93563066500029,74.37845760147509,70.26548726167519,68.04724229820802,15.00767380721048
3,66.80275366289507,65.53102715172619,47.03068094200628,68.35546017343539,87.81169055860727,35.08939906131211,68.6365858218767,72.45415090331927,58.31341131807509,67.4641595483042,58.3728585651312,66.80275366289507,63.26019797333534,13.721878077870782
4,58.23348530576418,61.94363643177901,42.00917850719709,63.88009168185416,83.53016925296431,35.08939906131211,63.50705727818254,72.45415090331927,51.847205180038216,52.6191779906954,55.4768398118863,58.23348530576418,58.2354901277266,13.395485899653298
5,50.77753485863434,58.50717344891928,42.00917850719709,47.81928858122719,72.68213237660797,35.08939906131211,48.593333741997135,52.11394329149723,49.275866967916826,51.69299845074149,51.689635220226506,50.77753485863434,50.93186222784338,9.38899007840213
6,45.63445037847857,44.64399131073709,32.38639828805175,47.5139822490961,71.41787932729652,28.5368507361558,41.59973430936896,46.54763003738197,46.447181177073546,47.11991537868088,32.82152339928534,45.63445037847857,44.06086696287332,11.375635846453894
7,38.089093905005896,39.32294017111708,29.60004209232852,41.48588006147459,66.20555726663132,28.461237014988527,38.75865830296988,42.638563116312085,43.47845036592372,44.95691100385626,27.15236708425364,39.32294017111708,40.0136091258965,10.698525045329577
8,34.836006747188165,35.75225186942657,27.88135201384995,38.91809341103245,63.26232276294779,25.626684093297012,35.001903914940655,37.76871607296754,40.69844296573247,38.87691142034564,25.48180723510312,35.75225186942657,36.73677204607558,10.32386387219499
9,29.840149172824724,32.57733794287391,26.631765117361,34.452441782890375,57.13939438564442,22.30552640084514,34.827003491354134,35.927305380978055,40.69844296573247,36.42984006067754,24.60910219300388,34.452441782890375,34.13075535401688,9.429680785192073
10,26.94044587957994,30.50216673742021,24.96738115040597,31.184581614725477,49.68025771148063,20.121266462804385,29.98405314635225,35.36475435238897,39.808746578540266,34.06219470056624,23.975447380326894,30.50216673742021,31.508299610417385,8.209810089276825
11,25.83124321178174,29.53935676164473,24.543671880339037,29.646031050062845,49.68025771148063,19.22959233728733,27.40094283229236,34.54656241521012,37.963428369506936,33.48897258419035,23.501847620032464,29.53935676164473,30.48835516125714,8.327183171583252
12,25.13886379838252,27.846902617044503,24.1505392427562,27.58117399879856,49.68025771148063,19.07575441131497,24.341846712488262,33.5175968512784,37.18167558891215,31.485224345525808,23.32664555414188,27.58117399879856,29.39331643928399,8.447724878337302
13,24.615309606175032,27.56218453778463,23.444491011899714,24.930281614742185,48.152678610929954,16.22603956251649,22.913078597319757,32.096787149636384,35.029659518486426,30.23817738241692,23.04237799258854,24.930281614742185,28.022824144045092,8.4156907915162
14,23.996007919658325,27.4253946709767,23.34045867518907,23.517037894607935,48.045041311660384,14.680766294254768,21.960421433020485,31.14883055294625,33.220956118778815,29.407979415328057,23.005205217096943,23.996007919658325,27.24982722759252,8.554332948572558
15,23.63958344196655,26.413983463230792,23.126099387197726,23.061779275310187,45.41879285911713,14.186495327602444,20.619749816267827,30.989213764070684,31.656434684037947,28.77745908996376,22.885014115197265,23.63958344196655,26.434055020360212,8.002895583435786
16,23.535825193418688,26.31620359688891,23.00433192740992,22.991431619299064,41.99535698695891,13.735689136527183,18.60816762319837,30.82710993636094,29.55068188386861,28.52088817649482,22.654878641531965,23.535825193418688,25.612778611087034,7.327382253660027
17,23.263006065007588,26.283680549920632,22.878759334942643,22.88795926459879,40.11364775631036,13.382423954348354,18.56310382366223,29.90387060850982,27.486815975344328,28.44133592394384,22.554913987262807,23.263006065007588,25.06904702216831,6.829717509254523
