iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,192.36789524927676,286.94711649727475,229.59572909929375,104.6194416688116,212.00143698258404,83.06693746144461,306.05597825870785,280.0249242533123,313.1701489118076,295.35418555622925,148.3252022578645,229.59572909929375,222.8662723815097,82.38889506461474
2,141.69278912564488,89.07816995704509,170.82536452455878,54.97830633274344,137.48919570542753,83.06693746144461,188.026601687929,161.77116356058508,190.0098605996514,96.6198088655446,57.40679558864401,137.48919570542753,124.63318121901987,50.40827295577366
3,56.67294046613757,54.38546239089941,79.23099986834437,54.65761401346032,72.7510994562445,83.06693746144461,108.54789414345214,132.22688564333947,146.1061340760516,46.19668298960639,52.54701132918816,72.7510994562445,80.58087834892441,34.220325560635125
4,47.732303225135226,40.92892804444196,59.79803038352675,39.732716142035294,72.05600245593543,81.63733588833985,104.0975564603975,132.22688564333947,62.91119644654651,30.32184012591248,40.42769653901539,59.79803038352675,64.71549921405689,31.189089103869975
5,37.07870370032333,35.56439087773929,35.3473535732978,29.62831362393606,67.75292411319363,42.27305399846185,64.18481314543716,100.4912121785244,33.27705164260832,27.052165732796656,30.933727143633515,35.56439087773929,45.78033724817746,22.59295813087512
6,21.26781988482252,25.42290055697047,33.869006127802095,24.369041910181032,51.839008392624514,21.971034388229192,64.18481314543716,56.94349139145237,19.88202145031902,25.858420733902424,24.12874256091803,25.42290055697047,33.612390958423525,16.09438486144482
7,21.24196794514081,23.547037547666477,30.77705003338526,20.406269547352448,25.358452806986985,19.566496154266183,55.13390223337659,49.21169140531892,16.237418491706034,25.858420733902424,22.419259439692304,23.547037547666477,28.159815121708586,12.525858387331933
8,21.24196794514081,18.538502583432027,25.094956823932083,16.82333672363684,21.424005445647357,17.27374051121179,47.15155071321074,46.85699545974873,14.025742204657108,25.22371417922222,22.419259439692304,21.424005445647357,25.097615639048364,11.36082150322223
9,21.24196794514081,18.481057173774577,21.283637824149025,16.510127292012765,21.424005445647357,15.144330683159993,42.05724350064864,45.18546004779984,14.025742204657108,19.9850752653075,21.36021271528173,21.24196794514081,23.336260008870852,10.388534700460108
10,20.76133688055481,10.837763542451958,18.23721426869781,13.870869932301874,20.67118021928866,15.144330683159993,41.39885359524581,26.949148522269063,13.295615893555937,18.11772731712929,20.27020962590501,18.23721426869781,19.959477316414567,8.390328565808147
11,17.7880664957764,10.837763542451958,17.23459195877019,10.469517266285736,19.22837150946595,13.270908941092124,31.11564804564824,24.333806998041595,12.866720041137254,17.51721612096709,15.77351468832393,17.23459195877019,17.312375055269133,6.090869163371561
12,16.727558755340144,10.53114141100173,16.284031018533135,10.291207913531318,17.05835155464369,12.539224030952203,28.404225575215577,24.1211639235152,12.436238574982498,14.92236569929715,15.77351468832393,15.77351468832393,16.280820285939686,5.5594015599117546
13,15.537707801464382,9.215452022884255,15.635604213076611,10.291207913531318,14.732746685419244,11.89762358469025,21.386433571126236,23.323774242042635,12.172290128323926,14.92236569929715,13.495775114722155,14.732746685419244,14.782816452416197,4.310922903946007
14,13.340625253622676,8.876698885326562,13.1677871659573,9.453419144506032,13.15172509125225,10.626514731683429,14.947069233744418,18.280445621781823,11.745030586691684,14.29627215535218,11.188527459037422,13.15172509125225,12.643101393541434,2.686823832309047
15,12.66678901996918,8.66710288618883,12.813745356875,9.277466616567766,11.37358934762293,10.626514731683429,14.947069233744418,15.727770961248671,11.621773701916435,13.162886624289142,10.0069209320364,11.621773701916435,11.899239037467474,2.232567354218876
16,11.616279437723692,8.389928915109902,11.863791363509584,8.649305691597402,10.803550095258268,10.626514731683429,11.65915749658536,13.801806479917278,11.06500956036716,12.813552170983575,9.69466706774196,11.06500956036716,10.998505728225238,1.640851298997884
17,11.329952388371552,8.230342136714,10.571725100785576,8.590251535203622,10.591689002266166,10.48347334497675,11.282266652872927,12.566652374655892,10.99757851999772,12.619893573739445,9.578711986221432,10.591689002266166,10.622048783255009,1.4075004234808512
