iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,72.96934663238028,65.53102715172619,80.23281086732266,74.69389305329369,94.16987436329852,83.6627096405498,76.32415079214138,74.92649023635926,79.87907079812192,82.50453206358672,74.37845760147509,76.32415079214138,78.11566938184141,7.343532576334322
2,72.96934663238028,65.53102715172619,47.03068094200628,69.25747597623788,79.57492937072698,81.70507159637333,76.32415079214138,70.0367544883635,79.87907079812192,82.50453206358672,62.25735397697777,72.96934663238028,71.55185398078567,10.550028796962211
3,72.96934663238028,63.301230404453605,47.03068094200628,65.87110837682644,79.57492937072698,81.56345614558012,76.32415079214138,54.42195313503026,72.44601469145464,59.24248540809703,62.25735397697777,65.87110837682644,66.81842817051589,10.84758221232352
4,64.39649807914142,53.98364471177503,47.03068094200628,61.51343739927476,79.57492937072698,78.83034492775352,76.32415079214138,54.42195313503026,71.55827744335465,59.24248540809703,62.25735397697777,62.25735397697777,64.46670510784355,10.868159756141756
5,64.39649807914142,53.98364471177503,47.03068094200628,59.71668794333037,79.57492937072698,78.83034492775352,64.59957640495901,54.42195313503026,71.55827744335465,59.24248540809703,62.25735397697777,62.25735397697777,63.237493849377486,10.187285756682565
6,43.48160836030306,53.98364471177503,47.03068094200628,59.71668794333037,79.57492937072698,70.91584959369493,64.59957640495901,54.42195313503026,71.55827744335465,59.24248540809703,62.25735397697777,59.71668794333037,60.616640662750484,10.802880116132842
7,42.98971791120732,53.98364471177503,47.03068094200628,48.98643634865629,76.45250309871778,70.91584959369493,64.59957640495901,54.42195313503026,71.55827744335465,59.24248540809703,62.25735397697777,59.24248540809703,59.31258899767966,10.914324392135766
8,42.79535358770204,48.23261548378852,47.03068094200628,48.98643634865629,76.45250309871778,58.054333376600056,60.13129701648421,54.42195313503026,71.55827744335465,59.24248540809703,62.25735397697777,58.054333376600056,57.19666271067408,10.403811289468798
9,42.79535358770204,38.863316014288046,47.03068094200628,48.98643634865629,76.45250309871778,58.054333376600056,60.13129701648421,54.42195313503026,68.24587041766426,55.01516939731741,61.531220111498754,55.01516939731741,55.59346667690595,11.042907527823655
10,42.79535358770204,38.863316014288046,47.03068094200628,48.98643634865629,62.77478975267148,56.75485470690838,60.13129701648421,51.38989505007434,67.59420108502556,55.01516939731741,56.61124313738764,55.01516939731741,53.449748821683784,8.641082486333234
11,42.79535358770204,38.863316014288046,47.03068094200628,44.56437699218424,62.77478975267148,56.75485470690838,60.13129701648421,51.38989505007434,67.59420108502556,55.01516939731741,56.61124313738764,55.01516939731741,53.047743425640874,8.966236936138856
12,42.79535358770204,38.863316014288046,45.28873780967839,44.56437699218424,62.77478975267148,56.75485470690838,60.13129701648421,51.38989505007434,67.59420108502556,55.01516939731741,56.61124313738764,55.01516939731741,52.889384959065616,9.097556395665181
13,38.37766078343722,38.863316014288046,44.93741857916048,40.8722734615381,62.77478975267148,56.75485470690838,60.13129701648421,51.38989505007434,61.79892210226975,54.04727469705335,56.61124313738764,54.04727469705335,51.505358663752084,9.251077253960794
14,38.37766078343722,38.863316014288046,44.93741857916048,40.8722734615381,62.77478975267148,55.68040124003871,58.48376995312005,50.43194489915002,54.09970694835054,54.04727469705335,56.61124313738764,54.04727469705335,50.47089086056324,8.426922374636131
15,38.37766078343722,38.863316014288046,44.93741857916048,40.38907198276797,62.77478975267148,55.68040124003871,58.48376995312005,50.43194489915002,54.09970694835054,46.32799142380992,54.86225154458852,50.43194489915002,49.56621119285299,8.346197587232306
16,32.24609312828116,38.863316014288046,44.01958836982008,39.25574116524077,62.77478975267148,55.68040124003871,58.48376995312005,48.93380497396468,54.09970694835054,46.32799142380992,54.86225154458852,48.93380497396468,48.68613222856127,9.45488602208145
17,32.24609312828116,37.67785818453207,44.01958836982008,39.25574116524077,62.77478975267148,55.68040124003871,57.9602122061584,47.21090645327584,54.09970694835054,46.32799142380992,39.78645383858152,46.32799142380992,47.0036129737055,9.595275524286388
