iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,163.51527774074174,177.99799497695642,166.75871686515222,145.7277789233604,188.21849189416207,156.01042002490135,190.2725793415582,274.24489284653544,90.78865541267174,98.7760563192565,84.03982779670989,163.51527774074174,157.85006292200055,54.42781542585011
2,101.9340094258791,39.501216159443146,134.16514782158472,66.41957727647733,65.94831503439192,61.75685238663499,42.47590456387962,113.1874244554122,70.70051016184195,81.17065879404434,76.53967303361087,70.70051016184195,77.61811719210911,28.838665608175237
3,73.38440396526157,30.991773759252357,106.75089891319936,65.23044413491034,61.47050842336621,24.59135426517043,42.47590456387962,111.21730957484876,41.291570657693605,43.803875521960826,63.42671542251821,61.47050842336621,60.42134174564194,28.358374778073273
4,56.35656249272717,28.70496694767245,77.84507443206579,46.476308799302416,22.474571477517856,24.59135426517043,32.94807922331642,100.39924288333548,19.670288483667857,38.35002274392357,54.48813729448671,38.35002274392357,45.664055367562376,25.26796636204601
5,43.42196451476385,18.02031866827615,57.98275392306488,30.560909751587563,18.281182880038937,15.347824142983317,23.135694328791217,72.57863533466853,12.61024951030319,31.106397457067786,43.00109995704039,30.560909751587563,33.27700276987144,19.166681411471956
6,33.4253740885173,15.372039111746425,45.00158625531327,28.54693024854114,14.455117695351344,13.551405482662808,18.66655931593374,57.44634948582338,11.638694045105998,26.437839874748164,32.57396914254432,26.437839874748164,27.010533158753447,14.5084935844526
7,27.93954772909991,13.740551042013928,39.59800707883659,23.9301197653392,12.319538826117736,12.943579107276571,13.23568815572986,49.90839989013468,11.113509344067044,19.637505007855847,28.54225222507799,19.637505007855847,22.991699833777215,12.666546276038943
8,23.71068379408209,12.65830270286588,35.59114321107704,21.046671844018025,12.319538826117736,11.820408726535382,12.173928878818138,42.56782582697026,10.774971048604,15.710454110801871,25.53895482013332,15.710454110801871,20.355716708183976,10.682171204592787
9,22.66160818320849,12.005859575585546,31.93791126717069,19.766908831943265,11.984946683451817,11.622932004420823,11.293809191018044,39.8411451219762,10.373864657666235,12.915309181728915,22.754761160781737,12.915309181728915,18.832641441722885,9.761647867127751
10,21.510669573287387,11.66136842854038,29.54095536125127,18.49972217944853,11.55963626249344,10.690543650939386,10.821775960532785,37.348679852633566,10.150760920897806,12.136590826267843,21.11441572507925,12.136590826267843,17.730465340124695,9.009116171166626
11,20.78784658381964,11.062034634601668,27.04989024712047,17.878723214387776,11.199318978174013,10.690543650939386,10.345864212025004,33.81108526405547,9.966174816616984,10.3361003250273,19.534656593066806,11.199318978174013,16.605658047257684,8.064261229451672
12,20.050043211903983,10.548680126238468,25.709777172532696,17.30127081797735,10.891625669043702,10.510836264282396,10.110707972771714,31.255879430792007,9.912963196893063,9.688909915423473,18.65911402209907,10.891625669043702,15.876346163632537,7.413025097587701
13,19.69425853230444,10.330310439173026,24.06571398796405,16.784313880656963,10.724207757384804,10.379770577147418,9.84645532499615,30.269126756252504,9.775031585770872,8.843955977132834,18.178673779881173,10.724207757384804,15.353801690787657,7.088521648948232
14,18.950107375624064,10.062734552330593,22.58612219455172,16.343565073669758,10.56828176167334,10.254349434516556,9.56662242636886,28.82469951195001,9.729737223968026,8.249423888873526,17.786700223242878,10.56828176167334,14.811122151524485,6.65476379867215
15,18.48996915952639,9.932014486715842,22.15693271130026,16.134254320434582,10.463025220553432,10.177558290357052,9.407886427606918,28.33618569575889,9.696027504537298,7.966898856131532,17.476207729764276,10.463025220553432,14.566996400244223,6.519233661001804
16,18.304159703432163,9.81977032821961,21.460035987252407,15.820968770302091,10.392654551762826,10.052342089121131,9.300549444257772,27.823019833690683,9.664937804885874,7.705012084501029,17.232054446016758,10.392654551762826,14.325045913040213,6.359476722184693
17,18.084510669474454,9.723288587261724,21.195168450915386,15.731998504813916,10.332753301417062,10.01116205531702,9.257969291148523,27.41941651220425,9.64952469800016,7.557084270354426,17.184272494940565,10.332753301417062,14.19519534871341,6.259625814315502
18,17.910547942778322,9.684738684104396,20.788330670538613,15.593733625431868,10.223896676882845,9.969073170502288,9.16210670921214,27.129311553847085,9.640524918697208,7.407962834816186,17.109067610570296,10.223896676882845,14.056299490671023,6.1718559510159325
19,17.676566764586493,9.629056668767545,20.636213083847828,15.508850570776522,10.16439518917923,9.93699230336647,9.106470090113923,26.83573935506498,9.633145129525474,7.294520309286125,17.063062213377822,10.16439518917923,13.9531828798084,6.101246575016408
20,17.455243529023722,9.612326122903356,20.38286176674708,15.462881203836137,10.105756911986871,9.90988817646921,9.075913708252838,26.64940860115425,9.626732340130063,7.130806642967379,17.030408967662368,10.105756911986871,13.858384361012115,6.04560753276952
21,17.344235404067902,9.597507826310064,20.225264198045625,15.407590519853338,10.07316965190844,9.881634815272475,9.033799131481992,26.47712090108779,9.623338185397442,7.050892698460824,17.009926061206052,10.07316965190844,13.793134490281085,6.000482378109114
22,17.25971465214855,9.589962759075435,20.10330803621576,15.327169658876416,10.04487966327442,9.860393220898873,8.999933617062991,26.385579626349987,9.620869622570046,6.956264969975573,16.993090351615226,10.04487966327442,13.740106016187571,5.977249084852988
23,17.172975344531974,9.5857022926303,20.0152638072538,15.27140194113714,10.021203985361856,9.847140447619516,8.97126317647242,26.231373559581755,9.619101591665991,6.875264457092113,16.959153768822826,10.021203985361856,13.688167670197243,5.941098356047999
24,17.0886125678248,9.57726804635508,19.952215204552832,15.245010217887993,9.994000260145626,9.83440102629627,8.946039542819213,26.14049895123658,9.617907136991398,6.822930314617272,16.94480174037395,9.994000260145626,13.651244091736457,5.919970173277691
25,17.01448189398517,9.576034800583418,19.900169061166324,15.192249299209488,9.983025124300294,9.826397236396955,8.92891434008077,26.08109144892224,9.617080416164386,6.760841158034354,16.92755119129966,9.983025124300294,13.618894179103915,5.905116872219981
26,16.98395173666565,9.573760580763771,19.870140842275937,15.165452513053443,9.973030786387389,9.81523899774294,8.908992658781141,26.044055891871988,9.616650363358042,6.717610668494456,16.918316636598362,9.973030786387389,13.598836515999375,5.899254249937327
27,16.935632090586846,9.573041081679264,19.8160364220565,15.141717288538583,9.965638673902196,9.809553213809052,8.899449349818129,25.99573375569613,9.61637252063026,6.662715889283494,16.907847804751523,9.965638673902196,13.574885280977453,5.887396869607817
28,16.906874717096333,9.572217399646073,19.788113995731337,15.127972555258571,9.958379908700518,9.80389270748711,8.891816701198595,25.97273712453216,9.61607397970165,6.59745777237079,16.899569606395293,9.958379908700518,13.557736951647131,5.8862902185685675
29,16.865277250050685,9.571545125811625,19.75328890161875,15.113483817852334,9.95465991078214,9.79978542221976,8.883583774162744,25.94550720635611,9.615869290983,6.544252175546991,16.887918523928274,9.95465991078214,13.53956103630113,5.880964620745931
30,16.847194898735037,9.570865075084468,19.732653161504626,15.098119910814296,9.950781713851626,9.7957525049861,8.871892746405232,25.93358833069689,9.615739249109732,6.513086533590451,16.883702720161416,9.950781713851626,13.528488804085443,5.8797841868491885
