iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,77.18745971198072,60.8091690091956,77.55763516676978,72.61258102569712,70.77584144842892,74.94415926157674,80.33576189169042,60.46151619129894,78.71063342082411,60.93002790880659,83.30456336227806,74.94415926157674,72.51175894532246,8.29870074134866
2,60.56745560413667,49.48882778511126,74.27095479594146,72.61258102569712,70.77584144842892,62.06090518015228,70.88239906942259,59.48352174796951,59.65164482793195,60.93002790880659,56.66372702694813,60.93002790880659,63.39889876550422,7.7307368735051165
3,60.56745560413667,45.091677138761554,61.17618717776188,72.61258102569712,69.79941326414396,62.06090518015228,65.64628486679993,50.60397297987662,57.331406747099145,55.95648575044783,56.66372702694813,60.56745560413667,59.77364516016592,7.984490672455542
4,54.12806538100936,42.437919150357445,58.05336883142194,58.67683111387815,57.18849123985787,58.42150416844766,65.64628486679993,50.60397297987662,57.331406747099145,55.95648575044783,52.48758680401128,57.18849123985787,55.53926518483702,5.8312655518766805
5,46.48330070125068,38.97115281989595,50.33751205126166,58.67683111387815,49.194496633929205,58.42150416844766,48.83512816494129,49.09806687978232,52.26315502961358,53.44210440848977,51.89371100045594,50.33751205126166,50.69245117926784,5.46284407912865
6,44.30420165793751,35.338171126578914,50.33751205126166,58.67683111387815,45.7058406717769,39.06778839246142,48.83512816494129,45.82439531414778,52.26315502961358,47.76650368985222,50.54704123104843,47.76650368985222,47.15150622213617,6.330204252781935
7,40.86786421339927,31.96717475465925,48.93629769227246,58.67683111387815,44.31472319380023,36.8339767507678,48.83512816494129,44.97769171901338,49.86295162505042,27.812643150909054,47.93451802678142,44.97769171901338,43.72907276413388,8.838770209541739
8,37.18735268503569,31.90641106876963,48.30709483588187,55.63118439373325,38.49150674971503,36.36152468441831,45.505051939721085,38.73332705730402,49.19886041926952,27.812643150909054,42.512304572832335,38.73332705730402,41.05884195978089,8.132114076755297
9,34.25665669538134,27.94096720859092,44.64146006369663,46.29766972068862,36.02219015034572,30.529515718496427,44.5492965126684,37.67235358092273,40.63234884073147,25.38602321123676,40.06374205051304,37.67235358092273,37.09020215938837,7.0147931361784925
10,29.72316840977641,23.54180143097828,38.101358231650565,42.784090287438495,32.09915277030596,29.361301664938424,40.7318637697376,36.797866277177135,36.97259378574207,23.134346138950463,38.75241388549787,36.797866277177135,33.81817787747212,6.701073857909871
11,27.962829517463064,22.914857960401065,34.32303399089514,40.9991350681462,27.652117337766214,27.197551615153458,32.59100849929993,34.68868961108947,32.19484683389447,21.94264987561316,38.00321791192487,32.19484683389447,30.95181256560428,5.999221812238686
12,25.676024182494046,22.14279840234029,30.396631823286427,38.390903058250366,26.89714517216072,26.16124755229337,28.83886980424724,34.28311450789077,30.27838816142858,21.811740219062784,37.69677284154034,28.83886980424724,29.32487597499954,5.624994843124776
13,25.167117914754456,21.88569279357131,28.854535653349014,36.361142190725175,26.112818572276154,25.79399567199808,26.862699064312334,33.51724772533103,29.41775743530613,21.5671796600018,36.31065270025734,26.862699064312334,28.35007630744389,5.1703033035030135
14,23.007142028619327,20.512966376634736,27.32098279043258,27.97287524719056,25.47354771819984,24.792833438594883,23.57250969822712,32.645743926627375,28.932337007123422,21.46127201173128,36.15807158836165,25.47354771819984,26.531843802885707,4.7515116335926155
15,22.54431355977482,20.35465328182224,26.018211424740613,25.936427274552106,25.12053165624198,23.780628849865835,21.159447663545706,31.72587327275208,28.07930346016757,21.40659848409966,35.68612354786512,25.12053165624198,25.61928295231161,4.726321567478665
16,22.51453026126893,19.862612654260644,25.80261834662436,25.60798473348456,24.522572365135133,23.299031044202195,19.370278059224205,31.44276811525032,27.971525180787975,21.375837519667243,35.590801298060526,24.522572365135133,25.214596325269646,4.93489040576542
17,22.259984925155702,19.41534818295814,25.60053128145877,24.64703121658134,24.071814151737755,22.826503985325505,18.13365671771814,31.02487815830044,27.25669374799004,21.26722922435019,35.30715247677092,24.071814151737755,24.71007491530427,5.0254522036363865
18,22.259984925155702,19.09990083233626,25.46901095603013,24.50258542103705,23.86143125505707,22.72807499607795,16.868506084465935,30.798241730299424,26.84059001695668,21.26722922435019,35.130863794861995,23.86143125505707,24.438765385148034,5.152435842325112
19,22.13788743077652,18.77966060031656,25.31312704747341,24.29927983792126,23.409207626138997,22.524386687006327,15.837872753966067,30.506579390027,24.146332063715604,21.23415607846572,35.00796646880805,23.409207626138997,23.926950544055956,5.223060190603021
20,22.09154330866004,18.39992311286053,25.09763411445259,24.25747389008073,23.147540726646625,22.43089165422417,15.212548660733972,30.346351242741747,19.89637804810232,21.15786537084928,34.934844723054454,22.43089165422417,23.36118135021877,5.449382662640232
21,22.042859846910616,18.335313368394395,24.73761017641949,24.18579569344635,22.941012255388276,22.198183289170856,14.829550375456291,30.249335972341072,19.832255797212085,21.088849586976764,34.90951260863025,22.198183289170856,23.213661724576948,5.496160050862506
22,21.9840065025204,18.25943928789576,24.634322827989195,24.158443132331968,22.73437511747119,22.08735646035238,14.263784335990664,30.15519307010655,19.513898093560968,21.065498770629205,34.88789469539908,22.08735646035238,23.067655663113396,5.59559450529978
23,21.96933573281966,18.1265492200444,24.449393718972047,24.11498377648111,22.599020624608627,22.064878431166942,13.797389922226657,30.1094972181198,18.978273267781617,21.019445242279417,34.87439342374027,22.064878431166942,22.91846914347641,5.704821857071387
24,21.95007998010678,18.095154230085058,24.35412309190309,24.078590221866108,22.450641450256256,22.062626661694125,13.656484325048254,30.07842273298192,18.75058169866425,21.00753040602011,34.85768339794849,22.062626661694125,22.84926529059768,5.73694067867015
25,21.935387444369923,18.06414029688216,24.24427276710294,24.062469842965243,22.2775272820799,22.045992938297857,13.06898682218666,30.07230483908559,18.66199523700419,20.98621529637309,34.84925075100159,22.045992938297857,22.751685774304466,5.838217883741081
26,21.926521023494885,18.052438192678025,24.198945431505837,24.059469114364404,22.18920849426675,22.021565842839564,13.017926587322664,30.046148411705545,18.565330875099946,20.96633918606537,34.84079404892083,22.021565842839564,22.7167897462058,5.849953546480999
27,21.91458979360283,18.029584427924988,24.14331279937761,23.998659924561565,22.11934872271476,22.010211269991277,12.800622185730615,30.02654359733765,18.44666364974111,20.959830323256043,34.83969790045566,22.010211269991277,22.662642235881282,5.892063992647926
28,21.90843141787603,18.004564361783537,24.11090543686633,23.97523545613048,22.08414145627512,21.976922969340293,12.634647676590616,30.016592510389017,18.069794808191347,20.95151452251001,34.83461066146154,21.976922969340293,22.5970328434013,5.9469714533413
29,21.90265049703754,17.990935309509013,24.08301479251608,23.96000508519185,22.067852730092568,21.96018632244844,12.48290026458652,29.98997314750534,17.918439530201454,20.94372489445176,34.827144054355585,21.96018632244844,22.55698423889965,5.979812925701408
30,21.9018800838014,17.972688066895373,24.06791132504634,23.946209745545445,22.054001407921007,21.95410694089209,12.345474646260286,29.964998537357918,17.73493756378471,20.935762827330947,34.826265449359255,21.95410694089209,22.518566963108615,6.015208703377373
