iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,1212.4533606184025,609.7972162997172,676.4885577862948,1017.100700108842,1458.4455327522296,1081.7037718027505,1036.640721953998,994.3747255241466,786.4823269771792,588.5502129925314,994.3747255241466,905.4899048961735,298.135305455492
1,163.51527774074174,244.01626381855243,199.00097146500391,297.72265487347767,360.1035498861735,248.5876763617639,409.2831909877847,163.93658421912238,90.78865541267174,130.50851239716408,255.916767083105,244.01626381855243,233.03455493141465,96.8462617775144
2,156.98032801843348,193.6916577715224,155.11140908969895,145.64065045590522,192.22162175202888,99.93537591266796,274.1453544824184,130.15933094138788,53.64438437592596,114.25578099364876,209.3695768389306,155.11140908969895,156.83231551205168,59.72519075475449
3,156.98032801843348,113.1582971391854,131.96596526326582,126.3660491541036,180.79566345135544,99.93537591266796,208.20045106137505,33.97613519359597,53.64438437592596,114.25578099364876,150.913167121189,126.3660491541036,124.56287251679514,51.02828725273194
4,74.25053699133846,97.28852212105338,122.3465036531075,68.48793489312114,142.7706923893028,89.55662378341128,167.39712533096557,33.577637163276215,53.64438437592596,101.54101608855969,138.0895590900139,97.28852212105338,98.99550326182508,40.799994661483126
5,74.25053699133846,82.15536911022902,94.86859627200296,43.9052523573358,91.04928339936346,89.55662378341128,131.5536401149926,33.577637163276215,53.64438437592596,101.54101608855969,136.79188193061037,89.55662378341128,84.80856559882234,32.73750688976851
6,57.29266409021251,60.450010527699234,74.87100818846582,27.47160231922548,55.39174657391691,77.34868976372223,79.31351902976253,33.3875180028315,53.64438437592596,74.6643780278889,109.65150154310888,60.450010527699234,63.953365676614546,22.88889316989963
7,48.25246979554253,58.79967341560653,68.71490176326313,27.47160231922548,41.8860317897981,74.91399899874514,79.31351902976253,33.3875180028315,38.19652079716085,74.6643780278889,103.8694381291682,58.79967341560653,59.04273200627208,23.473717541083243
8,36.90482038722751,48.26381235670989,54.20132013066692,23.041037853680557,37.93371109549042,52.50807326034204,79.31351902976253,28.281303577416818,32.24296630214559,58.997229376290704,103.8694381291682,48.26381235670989,50.50520286353647,23.868757731317846
9,29.545013665072325,48.26381235670989,54.20132013066692,20.11573700147584,20.207015030434377,42.97709386382061,79.31351902976253,23.588116387151015,22.186796863538813,29.16148123984399,96.96172315765656,29.545013665072325,42.41105715692117,25.70148482814659
10,25.81022281380105,44.72634422336247,49.03647319047961,20.11573700147584,20.207015030434377,37.00968516368632,78.74299322997416,15.022596031867604,22.186796863538813,29.16148123984399,91.46156025612056,29.16148123984399,39.407355004053166,25.110827762431942
11,23.895838372871253,31.16908399666936,45.42763193616764,18.647505173823795,19.655529100216143,32.15154098540389,70.68408542307806,15.022596031867604,22.186796863538813,24.68552742496337,79.38699021830777,24.68552742496337,34.81028413880979,21.611364029166694
12,22.280991694162825,31.16908399666936,37.13754552827447,18.372511569551875,17.949380570349817,26.864194888856947,63.708016617500405,15.022596031867604,22.186796863538813,23.025780148612427,69.67887188614343,23.025780148612427,31.581433617775268,18.491309069428382
13,18.233624985617755,29.74556748833562,36.47346205131325,18.372511569551875,17.949380570349817,25.95600489930861,57.81716541723813,15.022596031867604,19.97691695889388,23.025780148612427,67.59757445576686,23.025780148612427,30.015507688805076,17.429807965861702
14,18.233624985617755,27.945068388745945,27.61501036631469,18.372511569551875,17.949380570349817,24.96183762072426,56.72230876485887,15.022596031867604,19.97691695889388,23.025780148612427,62.30313565667595,23.025780148612427,28.375288278383007,15.987869937181578
15,16.05310116284744,27.945068388745945,27.517094056292184,18.32994422861761,17.06908630158157,23.39583898797009,55.92014427554027,13.645729500837188,19.629922635197943,22.556136588991144,62.24372855011241,22.556136588991144,27.664163152430344,16.22905861592258
16,14.430900309673287,27.945068388745945,27.517094056292184,18.32994422861761,15.303351054280514,20.739438138046243,55.30266993992447,13.256463560937592,19.629922635197943,16.733435187918563,51.20879284083706,19.629922635197943,25.49064366731558,14.563554332232371
17,13.45331103363042,27.945068388745945,27.05884998440664,17.83806803954844,15.143860452994383,19.22757682671952,48.06755201980134,13.256463560937592,18.84858965085252,16.733435187918563,49.77171046948826,18.84858965085252,24.304044146822147,13.086268488469123
18,13.405170669318355,27.89969802806552,21.977250532517477,17.337827026977923,14.998789156185277,19.22757682671952,47.48682100430105,13.256463560937592,18.84858965085252,14.25471774479751,48.487792200751024,18.84858965085252,23.38006330922034,12.898520296033787
19,13.405170669318355,22.1783795882634,19.28768994981128,17.07555666079333,13.479796766093123,15.755827958076074,45.15670663782061,13.256463560937592,16.56022423760386,14.199690396298749,48.17634494004905,16.56022423760386,21.684713760460493,12.66617259891831
20,13.38507989105598,20.3119325784856,18.4006000358297,17.07555666079333,13.479796766093123,13.666536367958182,45.15670663782061,12.916650328534285,16.56022423760386,14.01857303260432,45.0103120149854,16.56022423760386,20.907451686524038,12.184791918789458
21,13.197699893114688,15.183437280774209,16.610297983647072,17.07555666079333,13.479796766093123,13.666536367958182,45.15670663782061,12.850540869271368,16.244568986162232,13.111498003152567,38.46334488998045,15.183437280774209,19.54908948534253,11.208598402394276
22,12.855322182486551,13.36143695993946,13.778442263445454,15.734442131562318,13.274265961998468,13.666536367958182,44.63047659480754,12.553487712739283,15.07960821100974,11.66365921472462,38.46334488998045,13.666536367958182,18.641911135513826,11.462069472746775
23,12.460041691489964,11.682102832624595,13.778442263445454,15.734442131562318,12.9296738760701,13.342363433676624,44.28043723725305,12.553487712739283,15.07960821100974,11.05474285925879,38.46334488998045,13.342363433676624,18.30533519446458,11.557582668391523
24,11.647884491541484,9.267224652745393,13.313744384836316,13.783863711727966,12.912344533808144,13.342363433676624,43.77331812531484,12.553487712739283,13.54057187169284,10.934926802000913,37.85969267679341,13.313744384836316,17.53903839971611,11.660727179622837
25,11.647884491541484,9.05371038543218,12.956043676331332,13.783863711727966,12.619970569945956,13.342363433676624,41.50870771127098,12.550394367980845,13.54057187169284,10.840932143764949,36.6567984292325,12.956043676331332,17.136476435690696,10.989135915853561
26,11.335217900498526,8.387689411023977,11.751841149388923,13.391251279676922,12.619970569945956,11.254915868297234,40.83820127130305,12.550394367980845,12.873874805303638,10.840932143764949,36.467038027477095,12.550394367980845,16.573756981332828,11.040848923458299
27,11.157909238942572,6.8167612015719765,11.62950876622636,12.118120348566292,12.619970569945956,11.254915868297234,37.14205103634546,12.5234218390665,12.873874805303638,10.829413500183255,35.1194098270982,12.118120348566292,15.82594154559522,10.181784897246445
28,10.82411396717007,5.941019723362143,11.26607223690807,12.118120348566292,12.106571546332384,11.151361276154963,35.857689870510335,12.10909993029665,12.392881003266616,10.307662483430942,32.99244020855385,12.106571546332384,15.187912054050209,9.697884604478913
29,10.789383405317816,5.941019723362143,11.019331795778914,12.118120348566292,12.080567741501993,11.151361276154963,30.870719718763542,12.10909993029665,12.110371700999456,10.161110278088929,31.92840343707252,12.080567741501993,14.570862668718474,8.507804762780859
30,10.68787796014275,5.781003413233467,10.57124912714148,11.550183846829835,11.599967458537591,10.85249108439844,27.977069040190575,11.224290372137231,10.979709621456974,9.80564931018967,29.82765038292767,10.979709621456974,13.714285601562334,7.689871708492835
31,10.68787796014275,5.781003413233467,10.203219937800936,11.187958231509644,11.595232023511477,10.759102338860153,26.32290193690143,11.01790919579903,10.684228949744073,8.9560714659013,27.405510203257013,10.759102338860153,13.145546877878298,6.971302205742122
32,10.512792507702011,5.229960809384346,10.031091892668542,11.026152603547716,11.164541927408523,10.67688462909863,20.924664250203996,10.323435935001052,10.684228949744073,8.13316438730029,25.08639914578937,10.67688462909863,12.163028821622595,5.704598754730916
33,10.15619320740219,5.162922581780192,9.971964960634477,11.026152603547716,11.164541927408523,10.67688462909863,20.246906473347053,10.323435935001052,10.65338234672818,7.974304767028434,24.1309469806357,10.65338234672818,11.95342149205565,5.4187925281563185
34,9.917945368646112,4.541850828940167,9.971964960634477,11.016921682788237,11.090801336716916,10.551048303101467,19.09249237301164,10.323435935001052,10.536167900726122,7.90732896518873,23.28800908865556,10.536167900726122,11.65799697667368,5.1585270286287574
35,9.876846158542923,4.541850828940167,9.891908599429206,10.703121733259207,10.78135550733108,10.551048303101467,15.794703534045572,10.227225897552556,10.536167900726122,7.83655399916668,21.427532741893067,10.536167900726122,11.106210473089822,4.323803602696024
36,9.653931771706713,3.620758816737936,9.891908599429206,10.34533692778484,10.45185660278944,10.274262894846208,15.49570282684902,10.225955762545931,10.536167900726122,7.83655399916668,20.16710225374851,10.274262894846208,10.772685305120964,4.162320232710213
37,9.468283091289525,3.3033188589079048,9.891908599429206,10.27586774673808,10.45185660278944,10.03803408462687,15.49570282684902,10.225955762545931,10.233743666839729,7.665682242167345,17.397678237500916,10.225955762545931,10.40436651997127,3.6620507667764723
38,9.317300432809049,3.2800590276836483,9.891908599429206,10.27586774673808,10.280004629713726,9.759644626255,13.641097353239326,10.2056635603275,9.911935456031037,7.665682242167345,14.622351395717622,9.911935456031037,9.895592279101049,2.9300264394558315
39,9.317300432809049,3.150697055010829,9.889755372571626,10.13036851795259,10.280004629713726,9.759644626255,13.641097353239326,9.992629256830371,9.911935456031037,7.286019991599527,13.368401499552876,9.911935456031037,9.702532199233268,2.8026453649413003
40,9.230076159079031,2.8178804618037,9.786580077148644,10.13036851795259,10.184633084141144,9.666963434986096,12.589446874708424,9.992629256830371,9.868499302959696,7.111995393342131,13.097930921851145,9.868499302959696,9.49790940770936,2.7252606190292448
41,9.170885318282236,2.8178804618037,9.776592104162145,10.13036851795259,10.048869096419295,9.525258836451885,12.589446874708424,9.97920403663528,9.821377082860227,7.104255895630628,11.13669918782372,9.821377082860227,9.281894310248193,2.5160982833482812
42,9.170885318282236,2.5581440189419933,9.776592104162145,10.01746595340508,9.817336635364883,9.525258836451885,12.589446874708424,9.954373833195689,9.821377082860227,7.071975148203127,9.983781248924377,9.817336635364883,9.116967004954551,2.5122342335122125
43,9.124360814992556,2.546962932253367,9.7659841047498,10.01746595340508,9.60249406224236,9.4112211747463,12.589446874708424,9.900271355561843,9.719504982049212,7.027260270260838,9.977760877931482,9.719504982049212,9.062066672991024,2.5065688053337416
44,9.08991974914448,2.489764744374805,9.7659841047498,10.01746595340508,9.56004169045961,9.371094473884286,12.360994518991856,9.900271355561843,9.719504982049212,7.027260270260838,8.709226480726668,9.56004169045961,8.910138938509862,2.469341234414154
45,9.058067118838812,2.3654634092532545,9.7659841047498,10.01746595340508,9.549966865878,9.260680886617358,12.253590104990115,9.900271355561843,9.719504982049212,6.951486281454893,8.603359676679037,9.549966865878,8.858712794497945,2.491204687374815
46,9.05199075664016,2.3654634092532545,9.7659841047498,10.01746595340508,9.539372914807371,9.212809260963494,11.442508288702442,9.900271355561843,9.719504982049212,6.891340121136015,8.557345693091376,9.539372914807371,8.769459712760003,2.3943628229553604
47,9.048588533614367,2.318873715809609,9.761564475352134,10.01746595340508,9.4983810031016,9.164017270558242,11.346322406732307,9.900271355561843,9.719504982049212,6.891340121136015,8.466460872972984,9.4983810031016,8.73934460820849,2.3947332558064116
48,8.954739170188807,2.318873715809609,9.72392927421678,10.016992258237646,9.395889879360462,9.164017270558242,11.260847487054583,9.900271355561843,9.704356825599527,6.8650075520857055,8.442355773314754,9.395889879360462,8.704298232907997,2.381319752546606
49,8.943806740961431,2.311762890496289,9.72392927421678,10.00848352594078,9.395889879360462,9.14641342743654,10.85959586634075,9.900271355561843,9.694786101264835,6.8650075520857055,8.320479680381842,9.395889879360462,8.651856935822478,2.3429247904913253
50,8.943806740961431,2.311762890496289,9.72392927421678,9.855334874262448,9.384390180638531,9.094503314831057,10.85959586634075,9.786097735116208,9.69049017392543,6.8445327882715965,8.320479680381842,9.384390180638531,8.619538501767487,2.328441125670574
51,8.899277535241934,2.307392496921194,9.713432270929358,9.848585138920187,9.384390180638531,9.081914149206668,10.85959586634075,9.75784547203,9.69049017392543,6.806046906904231,8.148503609890827,9.384390180638531,8.59067943644992,2.3321533231959544
52,8.8982461433836,2.300951126141233,9.706619372296274,9.848585138920187,9.384241849515076,9.059616035268824,10.720768112402675,9.71958955414463,9.688497145100662,6.743658697450456,7.509428966115862,9.384241849515076,8.507291103703588,2.3420843069525152
