iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,77.18745971198072,60.8091690091956,77.55763516676978,72.61258102569712,70.77584144842892,74.94415926157674,80.33576189169042,60.46151619129894,78.71063342082411,60.93002790880659,83.30456336227806,74.94415926157674,72.51175894532246,8.29870074134866
2,62.52704735729006,60.8091690091956,69.5416154830102,70.62618503785743,70.77584144842892,62.78895808169684,73.05783568185208,60.46151619129894,54.38526238636788,58.074295495629,71.88520849780167,62.78895808169684,64.99390315185714,6.385750661127841
3,57.10115416676396,59.22530307268035,52.30163857355927,70.62618503785743,70.77584144842892,57.05798117325712,53.98541642872786,60.46151619129894,50.8502686545738,58.074295495629,65.39579338554957,58.074295495629,59.62321760257512,6.762583671203399
4,49.08065765422481,46.89207073345119,52.30163857355927,55.04623760089792,68.25087631354003,37.84578227675885,51.68792814411093,54.81704530060316,50.21213613818054,58.074295495629,58.33651993458084,52.30163857355927,52.958653469594225,7.658889413442447
5,43.12490154932565,28.31899382755317,51.83379633212699,49.550971228319895,57.07152420354101,35.84491123160477,45.89738851185221,52.25896200762199,49.69563575531053,40.76911978191188,57.56419030455239,49.550971228319895,46.53912679397459,8.966434360916427
6,39.35663040472912,27.222543924169287,48.40740990415399,48.69268873653302,50.5444787812019,32.75469868081643,34.05311754626554,37.82968695811017,46.79112234212794,40.76911978191188,53.40578968773612,40.76911978191188,41.80248061343231,8.39266683266187
7,38.12217146950016,26.550228056531168,44.9586734419903,44.62410460491555,43.12738749785903,30.79359917042505,32.62533732282324,37.82968695811017,44.91642545215358,38.467610636904034,45.82845307010327,38.467610636904034,38.894879789210506,6.565697161879659
8,33.803175964231485,25.276678877468346,40.52215173798616,44.42515292356205,35.64216630912959,27.81210146338306,30.19266290969675,30.39661983283825,42.52736194231325,28.79521259456837,40.033914073329846,33.803175964231485,34.49338169350065,6.552560285418336
9,31.44538080760537,24.50225597876934,37.695537677184944,38.89551724141219,30.85354602714243,27.81210146338306,27.68358272765424,29.24322109368836,40.76043369800528,23.506349545519768,38.31741940043312,30.85354602714243,31.883213241890736,6.084753635710557
10,29.44382635603837,23.05094208678669,33.462460576372,36.883535608412046,29.33998114677567,27.32779501972182,26.173521550980595,25.897011248468857,38.87338433039465,17.658135973117922,37.46109266936177,29.33998114677567,29.597426051493674,6.572419085903155
11,26.392781871166875,22.070379330470715,30.557744313469485,34.29855649277441,28.510491323627107,26.34028817699891,22.72208376682869,16.73220258385703,38.00333551155788,16.477088782190336,36.684963761271305,26.392781871166875,27.162719628564798,7.364466725887569
12,25.02259428309929,20.543348088788903,28.52962434920329,31.2228827262675,27.69429652765119,25.79910606483938,20.4042864420677,15.356677180287209,36.49520209692256,15.442232572259144,36.46259902449263,25.79910606483938,25.724804486898073,7.3631504499494165
13,25.00437277117648,20.05396580797398,26.991013733401783,28.86493252533832,26.389894946991348,24.31829735020992,19.69698085676804,14.435944788338889,35.68544307592873,14.669755129339409,36.272952724794216,25.00437277117648,24.762141246387376,7.299538922257617
14,24.71707849587925,19.475990023683263,26.360797086182014,26.819312083057724,25.90360086812801,24.00339864344932,18.822019420282828,14.028004932437623,35.20903833210896,14.23704059286267,36.07364599918966,24.71707849587925,24.149993316114664,7.2860276842211915
15,24.507234564649195,19.22955234863842,25.882228540041723,25.26650564027156,25.28622736720064,23.767456219158973,17.954669221503167,13.596757927518482,34.74409385472609,13.847933388959149,35.91992854861452,24.507234564649195,23.636598874661992,7.3059923862769
16,24.26939711753718,18.775004911053287,25.71837938429003,24.359614092384103,24.87606651231285,23.559106433185008,15.30462724561616,13.447725380022844,34.415103001062974,13.622086732907306,35.76098116953955,24.26939711753718,23.10073563453739,7.509846051271705
17,23.976130746213457,18.59714520513577,25.54032352437966,22.368957445640447,24.54462806919801,23.02178776021985,15.05576889271346,13.123619334175784,33.99231237692402,13.370394233393426,35.510979453036185,23.02178776021985,22.645640640093642,7.476182466902037
18,23.88022430276752,18.45522566043969,25.35097508463593,21.83096085289249,23.862508940725547,22.743728510821697,13.959110353768494,12.570158324961625,33.746045579619505,13.21911480000199,35.30350522921569,22.743728510821697,22.265596149077286,7.591040754394909
19,23.775214673760857,18.30065935661588,25.247313158158946,21.451575559945,23.62006321882073,22.70498931848961,12.612317782615875,11.911102990956875,33.557888013605805,13.11059908515061,35.28878547895005,22.70498931848961,21.96186442155184,7.809612035260864
20,23.67997146653373,18.10476430713196,25.1744316084646,20.69895096022857,23.607103067502575,22.603942953277866,11.648470082408837,11.784569796773113,33.403315590968475,12.995715050562708,35.18796732036077,22.603942953277866,21.71720020038302,7.927024196202122
21,23.463616766633507,18.06531565952156,25.116741654060505,20.45107165319513,23.576870784087006,22.52665894012304,11.100101020167884,11.368979536323678,33.25143624142015,12.882559267306732,35.16717318566363,22.52665894012304,21.542774973500254,8.031966435287059
22,23.38967558288145,18.03857722205333,25.060004140429054,19.68100195924208,23.55203322774443,22.476716511255106,10.74224138100726,10.900103242601816,33.13412425291585,12.823731566789291,35.12722243072383,22.476716511255106,21.356857410694865,8.129532498955593
23,23.37022871806637,18.03011472968423,25.020812077708257,19.560647358609277,23.51136269369812,22.42485162133002,10.271772860763178,10.83316147610428,32.991988533630376,12.778698311191803,35.11089107081841,22.42485162133002,21.26404813196403,8.180595198487309
24,23.31062567262282,18.009361838256368,24.990256264041463,19.42671242025696,23.336047325224115,22.3877072877182,10.144009801579143,10.659866220189826,32.944094780053305,12.751617210009345,35.094599795281155,22.3877072877182,21.186808965021154,8.208563294146705
25,23.30569744204601,18.00106862743138,24.8918126470561,19.385434653578784,23.29661759945546,22.35928864455532,10.039980285708154,10.484015327958446,32.861360444345166,12.722743225326909,35.08454098552288,22.35928864455532,21.130232716634964,8.22973584447901
26,23.293760158154555,17.982160343609223,24.858083944159876,19.317637015214203,23.272911294846324,22.333463563118546,10.028349888123133,10.287752851887731,32.48955261859126,12.706875604147584,35.07836934333926,22.333463563118546,21.058992420471974,8.204299961490959
27,23.28269242609724,17.97273809260122,24.79915432992958,19.27226411481918,23.14253887743452,22.310451507153303,9.858409745152088,10.190013315628292,32.3390408559102,12.69067120988609,35.06730401578432,22.310451507153303,20.99320713549055,8.213401079762729
28,23.272372648558687,17.970231032737246,24.77120338283359,19.250483356201897,23.14253887743452,22.28899690720964,9.842635313506662,10.115314834023565,32.27474375715788,12.674258229528562,35.04484477441446,22.28899690720964,20.967965737600608,8.212948947183202
29,23.263617139443284,17.967764340529683,24.737494221659677,19.22884078401242,23.14008894862688,22.244516577545937,9.628563088152006,10.03931371204014,32.22640527134226,12.655700274006008,35.043842362837964,22.244516577545937,20.925104247290566,8.245159947940778
30,23.25866327284612,17.965972900488183,24.673119827317198,18.875993825863542,23.111505154262176,22.237313663845757,9.581868700612034,9.995456446423916,32.167988351484226,12.621923210717512,35.04165648270988,22.237313663845757,20.86649653059732,8.256278752384572
