iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,188.2462091015761,156.08330909611507,139.0659904039199,115.27947860709004,325.9375175034113,179.8941991604479,345.6100835618113,313.8647884475166,199.27788368738865,134.20383908602733,176.3377552673555,179.8941991604479,206.7091867202418,82.33088646080898
2,112.88623928368092,93.10434461879989,117.76794935758144,70.87823681822255,84.07112102164649,75.91070429933085,46.117047248157824,213.4703739681325,77.50432417591855,113.08477424996325,62.68157353106929,84.07112102164649,97.04333532477304,44.68117638988552
3,36.68129900808491,52.29454167564137,73.44097170501207,56.267599900018745,39.28031716170804,41.12751508889101,34.07773217970217,96.72006097872163,56.44480768583291,30.40344726345562,47.91998912857663,47.91998912857663,51.3325710705132,19.523533614319142
4,29.58043203737766,31.605940310092308,53.48035514730456,41.38540192079084,30.0849953958067,40.89422199509026,28.55362287948204,85.4550821752512,45.01737408311078,14.609026622381824,44.43302377084812,40.89422199509026,40.463588757957844,18.29240594785389
5,24.386965157585024,28.2280569061063,45.2589827786128,36.77756486607338,25.70339765046008,28.790516962679856,21.10596847770137,63.37980140671345,30.0769876216738,12.584296322687416,32.210627215630595,28.790516962679856,31.682105942356735,13.43030793765657
6,15.463310923573651,22.026455825886067,38.444615929776745,28.107808493128204,21.32369384897391,27.43438080628385,15.233722234774756,54.7928706381113,26.663018573015613,9.323112622733714,27.136511746440508,26.663018573015613,25.995409240245305,12.388862779298943
7,15.182294844731397,19.159734967060206,35.12969179231552,26.62011054042393,19.699577315946517,24.67082316684808,12.353228414802688,34.457019554206525,23.934434042214864,8.761526304217426,22.09335023881328,22.09335023881328,22.005617380143676,8.294292038102599
8,13.320674450392524,17.81621432503738,32.351412786057075,23.67932681306556,16.834437373313158,19.69529519866745,9.610567080037304,26.277522967664257,19.84901988360736,8.57262049074256,19.015976627879084,19.015976627879084,18.820278908769428,6.994321518954524
9,11.678985952901588,15.864170109348652,28.94874449691926,20.83103115810344,15.354706665361856,17.56475059893542,8.110827830297007,21.87034358664717,17.600106251964803,8.27416928927654,17.58215184906266,17.56475059893542,16.6981807080744,6.071682327609123
10,10.43976180343158,14.353956303904027,23.065502299652213,17.786579172058207,12.921361548358142,16.172565624961035,7.602536484064052,21.12177537090011,15.653530553856148,8.097236561614176,15.917382637443936,15.653530553856148,14.83019894184033,4.904328940794523
11,9.55639000821356,13.849043782943948,19.827630996237183,16.194787326097902,11.215849157205678,15.035689470912574,7.272030431826072,19.01659682137377,13.375480908146145,7.997308225747371,14.821905736473669,13.849043782943948,13.469337533197988,4.1449129210368465
12,9.373257346565175,13.278202229147135,18.10451911608544,15.003302213852864,10.618833535710978,14.120554874180865,7.184190385105177,17.471366771820822,12.24213869500138,7.844249941221117,14.148637991057042,13.278202229147135,12.671750281795273,3.6239841082819733
13,9.297174496491838,13.064759863596803,16.980927035868902,14.529901045021894,10.475552748169203,13.726951936008724,7.149839574480359,16.437270942126563,11.46080474772527,7.784886850478187,13.203566072029046,13.064759863596803,12.191966846545164,3.275207816078228
14,9.246298734888352,12.488616478663571,15.781368449170287,14.201590698332993,10.29704809133573,13.006953347421424,7.079321480293959,15.838485063778975,10.748958021208312,7.755905992240715,12.660985029612068,12.488616478663571,11.736866489722399,2.98464604435016
15,9.210183376672797,12.28449697228694,14.709526976204394,13.990415292335582,10.151027525637256,11.880733444610817,6.991827417331848,15.211844083984875,10.49343732666278,7.733271974378399,12.398612727667665,11.880733444610817,11.368670647070305,2.7248341329148564
16,9.18284245895354,12.01559883874303,14.130986321350962,13.72017066578807,10.062909300294695,11.40102551867357,6.946386970503643,14.845928208396678,10.35036617164234,7.720850578363539,12.248955629109478,11.40102551867357,11.147820060165413,2.5747268958216463
