iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,77.18745971198072,60.8091690091956,77.55763516676978,72.61258102569712,70.77584144842892,74.94415926157674,80.33576189169042,60.46151619129894,78.71063342082411,60.93002790880659,83.30456336227806,74.94415926157674,72.51175894532246,8.29870074134866
2,60.56745560413667,49.48882778511126,74.27095479594146,72.61258102569712,70.77584144842892,62.06090518015228,70.88239906942259,59.51162992792011,59.65164482793195,60.93002790880659,56.66372702694813,60.93002790880659,63.40145405459065,7.729317797033609
3,60.56745560413667,49.48882778511126,71.65260310171084,68.88229964133497,70.77584144842892,47.07914194800457,52.75642661396081,59.51162992792011,57.331406747099145,55.04349431243366,56.66372702694813,57.331406747099145,59.068441287008106,8.333868150766891
4,54.63083022492852,46.56420876175201,49.09541046294089,58.672187422835975,67.96157218358817,36.96943369489401,52.75642661396081,53.6481815333676,57.331406747099145,55.04349431243366,53.08177441741679,53.6481815333676,53.2504478522925,7.714009245097233
5,44.05715648622329,46.56420876175201,49.09541046294089,58.672187422835975,58.52289059266878,36.96943369489401,52.75642661396081,51.55748306796636,57.19399536543232,42.1832416386332,52.03120835829368,51.55748306796636,49.96396749687285,7.018354059888215
6,44.05715648622329,40.34731161155704,46.5226101745976,46.637358943331485,58.52289059266878,35.72626298799355,50.9519726745225,42.07196592854021,53.55382309581928,36.57893204090428,49.09683753762829,46.5226101745976,45.82428382488967,7.027078699202369
7,42.41275608082584,37.20619158153882,46.5226101745976,46.637358943331485,55.44954310819368,32.32600088489815,46.59390410001855,41.22550021438583,47.23040277767845,36.57893204090428,48.82998115561764,46.5226101745976,43.728471005635484,6.571303846433356
8,37.70626260950393,29.917660231450785,44.90115414194477,46.637358943331485,51.04113578578225,30.06301769447276,43.32377933853854,41.20365878375733,43.80275823376225,36.57893204090428,47.01615697668041,43.32377933853854,41.10835225273898,6.8557676115746515
9,36.70376422040022,26.939017540147773,32.42022193372773,42.71936834263389,47.67472776978172,29.739153854829997,41.90931882378387,37.19456744691375,39.62062242416364,36.3404843794192,45.82427612294718,37.19456744691375,37.91686571443172,6.49406678664354
10,33.74378731556055,26.499369407553573,30.272631238016046,41.884827111933326,41.88974226404525,28.35832993510064,39.45109786393356,37.19456744691375,33.122466675705724,29.17669049748119,42.47506897823014,33.74378731556055,34.91532533949761,5.941634725695552
11,29.363158689489524,25.917280445325236,29.216676518510468,40.34586231401909,40.07786329418052,25.758022107533293,38.92800175743488,35.7513790115454,31.780655756029333,29.17669049748119,42.44042002027451,31.780655756029333,33.52327367380213,6.157389885328428
12,27.37307801413614,24.94317403993125,28.07287539552142,38.90805516710509,38.64864206562276,25.758022107533293,31.18725370723449,34.57954325890995,28.347791862926695,27.818611839140544,40.11831544518004,28.347791862926695,31.432305718476517,5.639296897294486
13,25.445868161565016,22.822478733490694,27.15310089676389,36.311837601285454,35.527276817271485,25.605987082051627,28.378849956441695,33.84188391548852,22.069715173524784,25.35381955338336,39.17164121369234,27.15310089676389,29.243859918632623,5.913996799447927
14,24.47837978324729,22.60902373882874,26.612705928067783,34.93143437378781,33.50142041570231,24.939583824699497,26.755579492987465,32.968120631338394,20.954131338607866,24.45305823909355,38.63397419056809,26.612705928067783,28.25794654153898,5.760824139089447
15,24.26415495986421,21.320577569332613,26.44263242674945,33.34084460050872,29.01563447712367,23.891525888996256,21.743602846231283,32.51453565335069,18.926870234229284,23.04431953362132,37.35682758069249,24.26415495986421,26.532865979154543,5.811275400624214
16,23.66513866321742,20.11247858423718,25.31897818664467,32.077415900694334,27.78744824706601,23.769611684770094,20.538946264716103,32.51453565335069,17.818308992168653,22.791349777323816,36.278855433757386,23.769611684770094,25.6975515807224,5.829487919981208
17,23.176735575039416,19.62128808211193,25.12333149284601,31.465096909029583,26.164163817913817,22.991256605666138,18.728973351645426,32.020498210689254,17.36877741469894,22.489667176192317,34.99025868652491,23.176735575039416,24.921822483850704,5.764949177756478
18,22.82861899339329,19.42021726309204,24.9589900402338,31.43668606467652,25.76548264543989,22.59164292721654,18.051283415623445,31.202052261732888,16.98899752997815,22.05339599954945,34.96465974343312,22.82861899339329,24.569275171306284,5.8354953425624405
19,22.292503525610517,19.004698476662966,24.74774606635276,31.25674236614826,25.47199147086548,22.466578892114484,17.78879843831359,31.07785045091454,16.76074154502321,21.9747717889461,34.91758707841703,22.466578892114484,24.34181909994263,5.905065817829619
20,22.28190996313421,18.735846821648337,24.65859477045477,31.03619278979805,24.767839085385702,22.303268810134483,17.526467590964998,30.495907201870185,16.65372737429057,21.841567639236075,34.91758707841703,22.303268810134483,24.110809920484943,5.881003282293339
21,22.007960472497476,18.60166944199507,24.57119179878381,30.65597298872049,24.15367162228344,22.20915266339649,17.0449541296411,30.355551362394834,16.60634316002816,21.729847340052785,34.88655697595472,22.20915266339649,23.89298835961349,5.8986929660224146
22,22.007960472497476,18.44399174221832,24.503573097732883,30.48079817659375,23.641117468156864,22.157432870045668,16.5824875684405,30.151326838634347,16.482576213693363,21.56257618139425,34.88215637694067,22.157432870045668,23.717817909668007,5.945351726952289
23,21.97841197711483,18.37568764993644,24.466368446462184,30.24942895946289,23.443137482976127,22.10085928106065,16.215920207864073,30.08642728861908,16.349832654242974,21.39864002114679,34.86442878738316,22.10085928106065,23.59355843238811,5.983783927272442
24,21.955655080719566,18.240486410849314,24.38164137695246,30.1444609801066,23.328506262279674,22.06181575244892,16.15625876373835,30.049859234322117,16.264306774434942,21.370334231397575,34.85696817416623,22.06181575244892,23.528208458310527,5.998044006054094
25,21.938324770353887,18.14211355624849,24.32186774730347,30.036852283867987,23.223928693014717,22.041717971173934,15.890975148364234,30.031828464846782,16.20846746206753,21.249843481354304,34.846485101864005,22.041717971173934,23.448400425496303,6.0353923880001386
26,21.909727144989372,18.08038174526264,24.28028539543212,29.890615510041044,23.1913299214431,22.033379671275128,15.75781794591576,29.987447381564092,16.17508584111448,21.217409875423755,34.84151707046932,22.033379671275128,23.39681795481189,6.041540641771769
27,21.906862694654507,18.039878945947574,24.188171247853987,29.876834579459697,23.160418759726227,22.005517473479983,15.551287809718444,29.960279183020035,16.136474181743907,21.17006360305595,34.83987597916212,22.005517473479983,23.348696768892946,6.072443637726061
28,21.902242441716112,18.013100739393295,24.128298190970483,29.872715443117585,23.108794309310937,21.99311021307921,15.395787216043743,29.938025499390815,16.114106642649205,21.07576444647566,34.83562904707266,21.99311021307921,23.30705219901997,6.096971843076364
29,21.896898562959777,17.991373781069072,24.07006775392314,29.872715443117585,23.089149059858077,21.934170312092878,15.364060603918858,29.92524546439229,16.091548809723534,21.05279174465855,34.83481897511133,21.934170312092878,23.28389459189319,6.105634021967028
30,21.895284909539683,17.98248071134867,24.041924984297708,29.870961748655304,23.07617855901668,21.917314062999083,15.264761242940722,29.912366810995707,16.074332595963554,21.03166709980184,34.83474210504112,21.917314062999083,23.26381953005455,6.120613365818133
