iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,1212.4533606184025,609.7972162997172,676.4885577862948,1017.100700108842,1458.4455327522296,1081.7037718027505,1036.640721953998,994.3747255241466,786.4823269771792,588.5502129925314,994.3747255241466,905.4899048961735,298.135305455492
1,188.2462091015761,361.20825639410856,220.3120763654162,292.6324350737034,391.6463945897507,453.5191358149434,543.5469571510582,141.26953259456417,348.7538144554321,271.2730121236003,221.93311863346037,292.6324350737034,312.2128129361467,121.150074851327
2,179.6605462477238,331.8920177171205,95.60232793278712,155.6918151954949,286.33020883005605,293.16410955794254,310.76084543102644,101.89018323825955,289.21863961381126,228.0320311118032,136.72510316792875,228.0320311118032,218.99707527672308,88.02098591488185
3,141.96272395183504,186.8584859562924,95.60232793278712,155.6918151954949,173.2576637750967,80.10818987011957,176.6075189545038,98.68570517141382,210.4793021506069,228.0320311118032,136.72510316792875,155.6918151954949,153.09189702162564,47.957646836387426
4,136.96896846005043,109.06311474880576,83.70098573482821,121.39732361070864,95.87307397557817,75.4822042782698,128.52213085750313,68.25816037655093,77.14800223289467,143.98367388496445,118.11443995315796,109.06311474880576,105.31927982848292,26.618088486623563
5,90.22234937063868,74.4171492358288,54.04255713534906,120.93033908153772,95.87307397557817,75.4822042782698,84.9946061995099,62.381834014584,71.35783925066316,113.49587601676949,103.7496956841219,84.9946061995099,86.08613856753188,21.08486128588085
6,90.22234937063868,52.86501431225047,51.55463672410838,90.76766516869252,74.50100317631826,66.15491733517185,78.79436398284778,37.730073446558656,71.35783925066316,105.6343049424917,65.91248210036734,71.35783925066316,71.40860452819172,19.73408362277222
7,60.65514827289409,28.43351613317149,51.55463672410838,48.31986712990599,58.92264979833528,54.24534039072663,64.76089110872255,37.730073446558656,70.3764452902462,93.28123816501284,48.93503217971014,54.24534039072663,56.11043987630839,17.113865072587675
8,55.83301279798378,28.43351613317149,48.04217665922546,39.54574719450771,58.92264979833528,51.610572362296175,41.80341879782643,37.730073446558656,70.3764452902462,39.03233751542098,48.93503217971014,48.04217665922546,47.2968165613893,11.69807032887372
9,42.888988974616645,25.4560393035733,48.04217665922546,37.42869565571815,31.90716749473664,46.70658133376279,39.22863933873619,36.91876764128124,68.13311943770213,31.77844026128879,45.1394558943373,39.22863933873619,41.23891563590715,11.315117551257522
10,42.888988974616645,23.11057571108572,41.79673239689605,35.15109017347685,31.90716749473664,46.70658133376279,39.22863933873619,28.976554292651223,64.85100387376679,25.942256129267918,28.08019011649393,35.15109017347685,37.14907089413552,11.919694908386521
11,42.888988974616645,14.81814102066011,37.27620982870167,20.742513427312005,31.90716749473664,46.70658133376279,39.22863933873619,21.69222333269377,64.85100387376679,24.01841970299798,21.32258373222143,31.90716749473664,33.222952005473275,14.777012424376371
12,41.75575967615428,13.965869438472147,35.47374803530411,20.742513427312005,31.493131923736307,46.70658133376279,38.52223881698961,21.69222333269377,55.14978560969264,24.01841970299798,21.32258373222143,31.493131923736307,31.89480500266701,12.79858054709157
13,41.75575967615428,12.23644798923378,29.433371692605952,20.742513427312005,29.95566735808651,43.57125935456159,38.52223881698961,21.69222333269377,55.14978560969264,19.866683103594795,19.75504413297647,29.433371692605952,30.243726772172852,13.057925036023178
14,41.75575967615428,12.23644798923378,23.759346403533268,18.928794047876856,28.932520747926137,39.91760098128003,37.76139358978475,21.69222333269377,47.441133857185456,19.866683103594795,18.136641333982567,23.759346403533268,28.220776823931427,11.648219963187268
