iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,77.18745971198072,60.8091690091956,77.55763516676978,72.61258102569712,70.77584144842892,74.94415926157674,80.33576189169042,60.46151619129894,78.71063342082411,60.93002790880659,83.30456336227806,74.94415926157674,72.51175894532246,8.29870074134866
2,62.52704735729006,60.8091690091956,69.5416154830102,70.08816928575905,70.38857776072162,62.78895808169684,73.05783568185208,60.46151619129894,54.38526238636788,60.93002790880659,71.88520849780167,62.78895808169684,65.16939887670914,6.049579262740978
3,57.10115416676396,59.22530307268035,52.30163857355927,62.290168370119424,69.38406603492584,57.05798117325712,53.98541642872786,60.46151619129894,50.8502686545738,60.93002790880659,65.39579338554957,59.22530307268035,58.99848490547843,5.561306048934502
4,49.08065765422481,47.436253337115,52.30163857355927,62.290168370119424,68.68827540159076,52.06539694793148,53.98541642872786,57.16838841161646,50.493518362787086,56.43870362213132,61.75240602160115,53.98541642872786,55.609165739218604,6.467456790517645
5,41.275563508521245,47.436253337115,52.30163857355927,46.68524865112035,53.57736336869646,35.92728107034796,48.84123162294589,56.80129175454761,48.6562714445518,48.19080445592662,57.30900124458386,48.6562714445518,48.81835900290146,6.328935379151834
6,40.60607979856971,41.10232544130429,49.88507385737296,46.68524865112035,48.24138562211233,35.04285752521288,48.84123162294589,48.81176744850077,47.63009780494431,40.31546670672071,55.42913362185539,47.63009780494431,45.6900607364236,5.766536070376997
7,33.27034868029723,40.08975430437109,47.460084266683424,44.50888062210323,41.52778891668095,34.82819708601039,44.53434557436188,47.60925173873063,47.63009780494431,38.53808450117675,51.72821436617714,44.50888062210323,42.88409526013973,5.789908048571023
8,30.88580169567284,36.0134748568802,45.37470368016717,39.646109726299386,34.00803252352043,32.519897806719555,39.95948895919911,44.23287978205481,46.8546578833474,35.55757418515178,48.80264620411603,39.646109726299386,39.44138793664806,6.152428196087067
9,29.00514107713488,31.709076113669497,42.48662875576237,38.50525045256727,30.446366065699564,31.889772592949317,32.413292506191326,40.77457235077468,43.74783431488811,32.8659035928663,46.71090961838266,32.8659035928663,36.414067949171454,6.178832004258857
10,27.302978870963685,30.806545284976337,39.56750502802174,34.11854146089141,29.55764330917829,29.715204435213565,23.790981340061222,39.69339701122883,41.69905797015,30.371847709136205,44.602872304093566,30.806545284976337,33.747870429446806,6.670478754243485
11,26.920055133096795,28.7687028862819,35.99699638412869,27.82685257469313,29.103121208622326,27.890771585693585,19.16812985004462,38.28484451699797,39.128186488239805,29.811818515372774,43.78031263489462,29.103121208622326,31.516344707096927,7.006239270734177
12,26.246420542532302,26.98315275745084,31.758816664939005,25.67114238596569,28.46801530566425,26.184556433621125,13.05087804750258,35.91334941250685,37.576915419454174,25.996900571588423,41.35856202755983,26.98315275745084,29.01897359716228,7.589684025612
13,25.56306583885174,26.209382703784627,30.54331223557529,23.12561662416712,27.91708732404476,25.252875473237253,11.726809241438133,35.013968464360815,36.87194519281684,25.85908242822173,40.70820142011012,26.209382703784627,28.071940631509857,7.782515406210052
14,25.102317330439675,24.53855159657695,29.50928052650923,20.19135899944405,27.219634287329768,24.731082463167084,10.982398657397496,33.31737249899248,35.732940898106165,24.839711904570365,39.82852258138705,25.102317330439675,26.908470158538208,7.806362283666381
15,24.997892251253617,23.170566100696465,28.58861485475812,19.35171814859082,26.49532295874259,24.289038604431283,10.742614311691485,33.222667573976906,35.35386499445043,24.00640777582636,38.74545259870807,24.997892251253617,26.269469106647833,7.753418509741566
16,24.997892251253617,22.863460725850004,27.725387566230324,17.55463201058774,26.369120038957035,23.84705037676477,9.846518182924498,32.50977518027065,34.70156090475996,23.280740025401755,38.14813828570146,24.997892251253617,25.622206868063802,7.888888941578428
17,24.86729518402377,21.747049516553503,27.29863551854089,15.444559829325044,25.464230431751133,23.56819469720496,9.633603438911848,32.235815181685936,34.416994975641586,22.748987422167545,37.75824957363646,24.86729518402377,25.016692342676606,8.089838809618323
18,24.65702697091831,21.676827565202004,27.026930720154724,15.041367830967744,25.2864916545267,23.32962206139976,9.314278661361868,32.192891387383426,34.02827716209312,22.173930864484447,37.603039863269885,24.65702697091831,24.757334976523815,8.141136335439285
19,24.55343475915893,21.310227183078094,26.63831267622633,14.355510655852882,24.90702014215043,23.09463096005992,9.156386673339624,31.96836362237317,33.80489373691806,21.996541601765102,37.46182175976502,24.55343475915893,24.477013070062505,8.196679608542722
20,24.45782687775117,21.085721442327625,26.47681676486893,14.131462568620904,24.833643076649334,22.981984199135454,8.981884307381137,31.74393670248841,33.63398518175367,21.84163718637681,37.30110707270976,24.45782687775117,24.3154550345512,8.202231208958716
21,24.40564453776948,20.744539934848945,26.179003619874763,13.802222257861956,24.776236332111598,22.869570588225827,8.854692978948549,31.65575062231926,33.48771425325798,21.53569138246897,37.15886464436697,24.40564453776948,24.13363010473221,8.236658191405787
22,24.36888182314668,20.59598124840649,25.995470348802822,13.520635527522955,24.53093883631089,22.808134235963493,8.425136248538976,31.536508315623635,33.39428214071812,21.44895601262955,37.03278179877122,24.36888182314668,23.968882412403165,8.31386366299387
23,24.34197432768596,20.242261480579103,25.951079387658524,13.435748794859236,24.502982297001022,22.773933186438143,8.047976854857211,31.370068856303703,33.27334880469955,21.439932826561417,36.88004435935034,24.34197432768596,23.841759197817655,8.356781024619394
24,24.315086054032903,20.01461295772387,25.8688087938244,13.163107012047234,24.153775033247257,22.651376557518148,8.029744157087734,31.28254074810519,33.21108530369652,21.423041524889044,36.71510131560825,24.153775033247257,23.711661768889144,8.361125935271115
25,24.29325579223961,19.884951149339955,25.74103988685647,13.095181280413811,24.05658807315315,22.587477861381927,7.94079762047005,31.212001339760437,33.062891012993035,21.392786273569342,36.65264110959372,24.05658807315315,23.62905558179741,8.356940643517138
26,24.26445198182593,19.77537814791444,25.7030229265131,13.004512206772532,24.012920069627683,22.55671010440652,7.872262744789666,31.183253062935748,33.02464654581584,21.37922365354534,36.43364590355521,24.012920069627683,23.564547940700184,8.344621924736044
27,24.25597979140608,19.616321084647623,25.631705142544504,12.9893735105465,23.974895053583765,22.532178482934555,7.860277292888185,31.13271113990288,32.966829758839594,21.363209607577545,36.35540991840929,23.974895053583765,23.516262798480046,8.331498704609253
28,24.242067934628565,19.508882146091324,25.596701734329656,12.924612125820374,23.94450681853964,22.5140941075874,7.848894270884628,31.112520931018693,32.8738996622653,21.27239203983514,36.306843161645446,23.94450681853964,23.467764993876926,8.328432562148903
29,24.229220749633,19.478984518765586,25.5360647750517,12.894001142077116,23.922902100885736,22.49114223189349,7.8419331709853,31.082922445076008,32.82414655349976,21.24996478655818,36.2281309365624,23.922902100885736,23.434492128271664,8.31363933674612
30,24.222290437212934,19.413203732685247,25.5115102795111,12.873678671400713,23.87458628835724,22.479766981475024,7.789058412211844,31.051971466748554,32.78048241108809,21.2379641045154,36.13853534904572,23.87458628835724,23.397549830386534,8.307207197564665
