iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,125.58084606224789,117.95389894689576,125.2424979962974,109.43376431343442,117.47154675810506,108.5025561756232,129.3907449413595,130.71169812201015,118.57579148600216,102.95286667003938,84.80517187676166,117.95389894689576,115.51103484988879,13.51155991584315
1,85.13057365648457,87.05592735398199,92.0507744295522,81.18104692331273,73.30763294390087,93.38729948043832,101.91390471359168,116.32748704050827,100.47863069272992,60.93002790880659,84.80517187676166,87.05592735398199,88.7789524563699,14.84922823096736
2,81.30329029422062,87.05592735398199,92.0507744295522,69.83129210756512,73.30763294390087,81.87142405586508,100.20464435827871,104.64427650814469,72.65693009595532,60.93002790880659,58.21952560016763,81.30329029422062,80.18870415058535,15.018483140682184
3,81.30329029422062,87.05592735398199,83.2672582924669,65.1454453909242,73.30763294390087,75.95696797479766,99.45706521451528,82.78416381387868,72.65693009595532,60.93002790880659,54.65383136693269,75.95696797479766,76.04714005912552,12.721701702959276
4,73.34039357293841,83.36666366753573,79.16081417223602,65.1454453909242,71.58019392152667,75.95696797479766,82.20957930671057,82.78416381387868,72.65693009595532,60.93002790880659,54.65383136693269,73.34039357293841,72.88954647202205,9.385033783390737
5,73.34039357293841,83.36666366753573,79.16081417223602,59.47353771263185,71.58019392152667,74.94378421827969,79.63708204036794,82.78416381387868,72.65693009595532,52.578333442325984,54.65383136693269,73.34039357293841,71.28870254769173,10.934392527175852
6,73.34039357293841,80.60584002137033,71.39404222439343,56.71073355420723,71.58019392152667,74.94378421827969,79.63708204036794,80.16612790473624,72.65693009595532,49.86148604985665,54.65383136693269,72.65693009595532,69.59549499732405,10.82439650200803
7,62.25236826554764,80.60584002137033,69.8578673471645,51.580381859539685,71.58019392152667,73.05873758739958,79.63708204036794,78.45075152303,72.65693009595532,49.86148604985665,54.65383136693269,71.58019392152667,67.65413364351735,11.293996409509566
8,62.25236826554764,54.24116176125055,69.8578673471645,51.580381859539685,71.58019392152667,73.05873758739958,76.57788586220286,77.87926786701996,55.22210430506493,49.86148604985665,54.65383136693269,62.25236826554764,63.34229874486416,10.661846173293771
9,54.01017913774217,54.24116176125055,60.44848025970725,51.580381859539685,71.58019392152667,73.05873758739958,76.57788586220286,77.87926786701996,55.22210430506493,49.86148604985665,54.65383136693269,55.22210430506493,61.737609998022094,10.7714734908404
10,54.01017913774217,54.24116176125055,60.44848025970725,51.580381859539685,71.58019392152667,73.05873758739958,59.2507603509759,77.87926786701996,55.22210430506493,49.86148604985665,54.65383136693269,55.22210430506493,60.16241676972873,9.58594530711358
11,54.01017913774217,54.24116176125055,54.23586543475248,51.580381859539685,71.58019392152667,71.6501970923811,59.2507603509759,77.87926786701996,50.19910676019167,49.86148604985665,54.65383136693269,54.24116176125055,59.01294832746996,9.899123512842735
12,54.01017913774217,54.24116176125055,54.23586543475248,51.580381859539685,65.7521195634075,59.42056942947679,59.2507603509759,69.4649661785002,50.19910676019167,49.86148604985665,54.65383136693269,54.24116176125055,56.6064025356933,6.304553148561868
13,50.31230876026115,54.24116176125055,54.23586543475248,51.580381859539685,65.7521195634075,59.42056942947679,59.2507603509759,69.4649661785002,50.19910676019167,49.86148604985665,54.65383136693269,54.24116176125055,56.27023250137684,6.550618530647184
14,50.31230876026115,45.49676004242953,54.23586543475248,47.652348472011774,65.7521195634075,59.42056942947679,59.2507603509759,69.4649661785002,50.19910676019167,49.86148604985665,51.54302070926547,51.54302070926547,54.83539197737537,7.683860854246694
15,50.31230876026115,45.49676004242953,54.23586543475248,47.13939052083322,61.48080189601002,59.42056942947679,54.13854847576535,68.04463151644448,49.48456468495922,49.86148604985665,49.94700282913964,50.31230876026115,53.59653905817532,6.839563167805923
16,50.31230876026115,45.49676004242953,54.23586543475248,45.06120583656897,61.48080189601002,59.42056942947679,52.712444726987854,68.04463151644448,47.82185073519958,49.86148604985665,47.30127097993386,50.31230876026115,52.88629049162922,7.325586884302394
17,50.31230876026115,45.49676004242953,54.23586543475248,44.96714905921751,61.48080189601002,53.74257284901319,52.712444726987854,68.04463151644448,46.79279561034603,49.86148604985665,47.30127097993386,50.31230876026115,52.268007902295714,7.095326801909822
18,50.31230876026115,39.32413677882214,54.23586543475248,44.96714905921751,61.48080189601002,47.90049017764195,52.712444726987854,68.04463151644448,45.53409569847936,49.86148604985665,47.30127097993386,49.86148604985665,51.06133464349159,8.008635687004208
19,46.74916083958789,39.32413677882214,54.23586543475248,44.96714905921751,60.98870030114474,47.90049017764195,52.712444726987854,68.04463151644448,41.373419600953255,47.39040324541342,47.30127097993386,47.39040324541342,50.08978842371814,8.451994175675685
20,46.74916083958789,39.32413677882214,54.23586543475248,44.96714905921751,60.98870030114474,47.90049017764195,52.712444726987854,68.04463151644448,41.373419600953255,47.39040324541342,38.58779271757831,47.39040324541342,49.29765403623128,9.121293139572348
21,46.74916083958789,39.32413677882214,53.95088120020272,40.48533284215265,60.5874332132839,47.90049017764195,52.712444726987854,68.04463151644448,40.532159843521,47.12869026836376,38.58779271757831,47.12869026836376,48.727559465871515,9.436423413914888
22,46.74916083958789,38.56067801534304,53.95088120020272,40.48533284215265,60.5874332132839,47.90049017764195,52.712444726987854,66.82982459624643,40.47609309075786,47.12869026836376,38.58779271757831,47.12869026836376,48.54262015346785,9.276263327631275
23,46.74916083958789,38.56067801534304,53.95088120020272,40.48533284215265,60.35174738483148,47.90049017764195,52.712444726987854,65.94961420306043,39.350933018550414,47.12869026836376,38.58779271757831,47.12869026836376,48.33888776311823,9.178299683731618
24,46.74916083958789,38.56067801534304,53.95088120020272,40.48533284215265,58.32799020997752,47.90049017764195,52.712444726987854,65.94961420306043,36.3845703766148,45.24004387380893,33.23411331647522,46.74916083958789,47.22684725289573,9.937873177115266
25,42.75161721056328,38.56067801534304,53.95088120020272,40.13599163938029,58.32799020997752,47.90049017764195,52.712444726987854,65.94961420306043,36.3845703766148,45.24004387380893,33.23411331647522,45.24004387380893,46.83167590455055,10.052498121899806
26,37.55434172730904,38.56067801534304,53.88470647180708,37.94553328186738,58.32799020997752,47.90049017764195,50.97145929444785,65.94961420306043,35.50884898235245,44.94877764607209,33.23411331647522,44.94877764607209,45.88968666603218,10.516713968685144
27,36.87544206046293,38.56067801534304,53.88470647180708,36.6749459985149,58.32799020997752,47.90049017764195,50.97145929444785,65.94961420306043,34.61459328708264,44.94877764607209,33.23411331647522,44.94877764607209,45.63116460735324,10.762081581262223
28,35.66754032628856,38.56067801534304,53.88470647180708,35.42368324120879,52.008322896263984,47.90049017764195,49.41661801074392,62.37110463208579,34.61459328708264,44.94877764607209,33.23411331647522,44.94877764607209,44.366420729183005,9.591008721580362
29,35.58355154701563,38.56067801534304,53.88470647180708,34.800285325348995,44.68983255575074,47.90049017764195,49.41661801074392,52.0704844799573,34.61459328708264,44.42755827756002,33.23411331647522,44.42755827756002,42.65299195133878,7.596982342713669
30,35.58355154701563,38.56067801534304,53.66566833075656,34.38524171709469,44.68983255575074,47.90049017764195,49.41661801074392,52.0704844799573,32.85200435907396,42.01647325493414,33.23411331647522,42.01647325493414,42.215923251344286,7.781760631597226
31,35.58355154701563,38.56067801534304,52.25422750647347,32.74704327580764,44.68983255575074,47.391040528121735,49.41661801074392,51.94391801793593,32.85200435907396,41.17957106782588,33.23411331647522,41.17957106782588,41.804781654597015,7.7118925483835685
32,35.532494457513906,38.56067801534304,39.72574667503313,32.74704327580764,44.52863540936407,47.391040528121735,49.41661801074392,51.94391801793593,32.53987893097067,40.28303292196955,33.23411331647522,39.72574667503313,40.53665450538898,6.924734643217337
33,35.14501075911656,38.56067801534304,38.881050558905,32.74704327580764,44.52863540936407,47.391040528121735,47.15412341840943,51.94391801793593,31.009474556524594,39.53025441770084,23.113448056692405,38.881050558905,39.09133427399284,8.399988770478863
34,35.14501075911656,38.56067801534304,38.881050558905,32.573246303806854,43.9659447406292,46.55605693284945,47.15412341840943,51.94391801793593,31.009474556524594,39.53025441770084,23.113448056692405,38.881050558905,38.948473252537575,8.298455265931896
35,33.41092266583901,38.56067801534304,38.881050558905,32.4642158489242,43.67600044446825,44.75744694412281,44.47370960192457,51.94391801793593,31.00712837514436,39.53025441770084,22.764678274321057,38.881050558905,38.315454833148095,8.057787002520497
36,28.085384196606128,38.241687571152845,36.49097102828263,32.4642158489242,42.72937506184535,44.75039851311071,44.47370960192457,51.16114764474858,31.00712837514436,39.53025441770084,22.764678274321057,38.241687571152845,37.42717732125102,8.33118996368132
37,28.085384196606128,38.07020539432054,35.734046535645504,32.377028133845656,37.815395860896615,44.75039851311071,44.47370960192457,50.83151783442561,30.85093663022373,39.53025441770084,22.764678274321057,37.815395860896615,36.843959581183725,8.112217375904725
38,27.695641418388064,35.64013844854587,33.30692986634509,32.377028133845656,36.51491524688134,38.446589507754354,44.47370960192457,50.83151783442561,27.970398396066287,39.53025441770084,22.764678274321057,35.64013844854587,35.413800104199886,7.973895178362444
39,27.695641418388064,35.64013844854587,33.30692986634509,32.377028133845656,34.07994592646354,37.19545608620603,43.32312313833973,50.83151783442561,27.970398396066287,39.53025441770084,20.819408543982632,34.07994592646354,34.797258382755395,8.121965858689535
40,26.97392490146721,35.64013844854587,32.66963812532728,22.315206206532125,33.507491502180144,37.19545608620603,43.32312313833973,49.02039312052997,25.875169269324687,39.53025441770084,20.286096079972,33.507491502180144,33.30335375419326,8.903233491523723
41,26.97392490146721,35.64013844854587,32.66963812532728,20.401588004974087,31.824066797185907,37.19545608620603,43.32312313833973,46.09936115183047,25.80177366599133,39.53025441770084,20.286096079972,32.66963812532728,32.70412916523098,8.68560270455169
42,26.97392490146721,35.64013844854587,32.66963812532728,20.401588004974087,31.824066797185907,37.19545608620603,43.27043377226952,46.09936115183047,25.80177366599133,39.39495187844255,20.286096079972,32.66963812532728,32.687038992019296,8.66861357579144
43,25.791884050729564,34.95019275646173,32.66963812532728,20.401588004974087,31.78407380714985,34.19535333901136,43.27043377226952,45.85931615581741,25.39290852563808,38.58199540215289,20.286096079972,32.66963812532728,32.10758909268216,8.545466492952208
44,25.791884050729564,34.48245957065227,31.31638396915315,19.682566738767136,31.700054103778086,29.078771326704043,43.27043377226952,45.85931615581741,24.0869061574263,38.58199540215289,20.286096079972,31.31638396915315,31.285169757038396,8.730126723310702
45,25.791884050729564,34.48245957065227,30.72267173207581,19.63321944630144,30.69227419644838,29.03685840809065,43.260788713985264,45.85931615581741,23.601121460082908,38.43711580712596,20.286096079972,30.69227419644838,31.07307323829833,8.765788839681877
46,25.791884050729564,31.48505479348329,30.72267173207581,19.13606602275321,29.39115127742106,29.03685840809065,43.260788713985264,45.85931615581741,23.408246823030023,37.686997834901646,19.549014255232308,29.39115127742106,30.484368187956385,8.810841157104813
47,25.646245226977243,31.48505479348329,30.72267173207581,19.13606602275321,28.582141001275843,29.03685840809065,42.78377062493507,45.85931615581741,23.120600517583824,37.686997834901646,19.549014255232308,29.03685840809065,30.3280669611933,8.786602410451568
48,25.163702878735197,31.48505479348329,30.702270385321256,19.052890348030843,27.163902165391377,29.03685840809065,42.78377062493507,45.85931615581741,21.28053151687952,37.5889651759237,19.549014255232308,29.03685840809065,29.9696615188946,9.014853550861805
49,25.163702878735197,30.903534424949683,30.265657013097908,19.052890348030843,27.163902165391377,29.03685840809065,42.78377062493507,45.85931615581741,21.28053151687952,35.72062606892169,19.549014255232308,29.03685840809065,29.707254896371058,8.860388367847872
50,24.17503989484624,30.903534424949683,29.70733127259969,19.052890348030843,27.13516056743407,28.656599769148173,42.78377062493507,36.13850619315631,19.5880184493892,35.72062606892169,19.549014255232308,28.656599769148173,28.491862897149385,7.688486528348917
