iteration,rosenbrock_seed0.csv,rosenbrock_seed1.csv,rosenbrock_seed10.csv,rosenbrock_seed2.csv,rosenbrock_seed3.csv,rosenbrock_seed4.csv,rosenbrock_seed5.csv,rosenbrock_seed6.csv,rosenbrock_seed7.csv,rosenbrock_seed8.csv,rosenbrock_seed9.csv,中央値,平均値,標準偏差
0,498.35182704181545,686.6602491478793,609.7972162997172,676.4885577862948,1017.100700108842,1369.9912430138252,983.941713642481,792.3622603738295,994.3747255241466,732.0414572228792,588.5502129925314,732.0414572228792,813.6054693776583,254.21644871239798
1,163.51527774074174,177.99799497695642,166.75871686515222,145.7277789233604,188.21849189416207,156.01042002490135,190.2725793415582,274.24489284653544,90.78865541267174,98.7760563192565,84.03982779670989,163.51527774074174,157.85006292200055,54.42781542585011
2,101.9340094258791,39.501216159443146,134.16514782158472,66.41957727647733,65.94831503439192,61.75685238663499,42.47590456387962,113.1874244554122,70.70051016184195,81.17065879404434,76.53967303361087,70.70051016184195,77.61811719210911,28.838665608175237
3,84.04428589662314,30.991773759252357,106.75089891319936,65.23044413491034,61.47050842336621,24.59135426517043,42.13509134711231,111.21730957484876,39.62795322317736,43.803875521960826,63.42671542251821,61.47050842336621,61.20820095292175,29.161500629453876
4,32.81847312042547,29.88534668684691,82.26917356275618,51.80789765056495,22.474571477517856,24.59135426517043,31.53879817296203,100.39924288333548,26.53937558359592,38.35002274392357,51.937012331692806,32.81847312042547,44.782842588981055,25.335724162887974
5,17.959558838454797,22.424685988866685,61.93860320357541,37.377580298023645,18.38090546622631,15.347824142983317,21.31275899638829,62.51750965351915,18.677212041972588,31.106397457067786,44.66540567727876,22.424685988866685,31.973494705850612,17.49591137406902
6,16.36379026161884,14.668912671805726,50.82637821253645,31.41520995777757,16.655768697200163,13.551405482662808,19.636545161320218,51.11027026622216,17.087056914756076,26.437839874748164,36.85147560964458,19.636545161320218,26.782241191844797,14.038806550497503
7,15.403461329914023,11.83745244543132,39.371765665091885,25.81811616433378,15.401962016394162,12.942496637468224,18.019770466902717,43.94465655509731,16.24381675844338,19.492732444157934,31.104764715074868,18.019770466902717,22.68918138166451,10.96915081181484
8,12.214706106218978,9.44581825062584,33.81841721525024,21.42981974000023,13.852621247542116,11.734290028481269,15.992582229809264,36.751942722584246,15.214479620984925,15.98458551438869,27.454320261646203,15.98458551438869,19.444871176139273,9.268201564977575
9,11.592199906965448,9.298740808471823,26.92355617471208,17.3509964067963,13.0358386153383,11.644165810745331,14.711038095293558,34.423066426305844,14.464601275467013,13.165198217274936,21.634356116614114,14.464601275467013,17.113068895816795,7.634307853029031
10,11.338625554153229,9.017558144399164,25.95845446445325,16.255879702166354,12.339324300950942,10.602655762766943,13.71421893722344,30.13524795772296,12.907960241920106,10.835835498289027,20.25310242480108,12.907960241920106,15.759896635349683,6.86268996993975
11,10.97509964567764,8.739526263491358,24.341310973453595,15.018079293957989,11.93170105668015,10.602655762766943,12.586404261162771,28.07604862457685,12.582535036218626,8.834113641117193,18.57567948178449,12.582535036218626,14.751195821898873,6.357516772209767
12,10.752329282071717,8.654830961161768,23.992204908276868,13.771291864197732,11.48503953580591,10.38605596610505,11.797149777910835,27.35354685479732,12.016715745876349,7.976476053049218,17.345489535724333,11.797149777910835,14.139193680452463,6.267100426236653
13,10.602838530984936,8.56161933103327,23.22476314049736,13.309777562185223,11.30573768850731,10.29559159973046,11.30239329802189,26.67534434968829,11.616209194902964,7.0240005372278045,16.68112168654058,11.30573768850731,13.690854265392737,6.132671834751633
14,10.36858482861192,8.511799008215027,22.907607407707555,12.850346065398144,11.166369669745178,10.20931881126105,10.798610988311957,24.9775713117358,11.265097098923665,6.16106755383702,16.2010041927681,11.166369669745178,13.219761539683219,5.866906092906917
15,10.214233665678716,8.459471859737578,22.690000745777287,12.667452669389554,11.036385517399692,10.137345455557051,10.474154664212074,24.429690012790523,10.982306508656626,5.579216463854641,15.65551544822471,10.982306508656626,12.938706637388949,5.810347884076387
16,10.18359066601414,8.412530173625052,22.388829979931764,12.377720813042322,10.950262299259904,10.042809673104443,10.170129926283296,23.75010810870553,10.7776661513145,5.131718653228729,15.303087983189846,10.7776661513145,12.680768584336322,5.701452680312322
17,10.157901671249457,8.380425540031688,22.33206783321965,12.251956936537104,10.822076656210466,10.017751595142716,9.923832215317606,23.325338115087767,10.690806294533402,4.929978231594004,15.079260970565246,10.690806294533402,12.537399641771737,5.6498193221558175
18,10.141150418579022,8.351912257136947,22.273755107419262,12.162021366419674,10.765601955744591,9.98752071544561,9.630438576871658,22.9378474438108,10.587629029016044,4.809574939537312,14.93863934137738,10.587629029016044,12.416917377396208,5.599873969242787
19,10.126079475651782,8.340558522303915,22.231995458050665,12.095463058136572,10.698928792697728,9.959579363255145,9.421223944381696,22.54646869230708,10.509321465567956,4.6928432756699685,14.862616130367403,10.509321465567956,12.316825288944536,5.550199968373917
20,10.117844156388546,8.329834028144564,22.177916321844727,12.071221541970411,10.64327306492364,9.932417055863722,9.314461317508686,22.22712767353203,10.458924374635922,4.592218742800881,14.79297860467727,10.458924374635922,12.241656080208218,5.503980742770784
21,10.107533338019715,8.319559046790816,22.147123301379377,12.045219168369297,10.609688844884934,9.909152844054615,9.209927157286762,21.95096134288949,10.413739935663129,4.522516163360285,14.75173130181287,10.413739935663129,12.180650222228298,5.466680966928948
22,10.097792785076804,8.31345605208391,22.10582844746939,12.027265691930625,10.579763892702468,9.89532984773494,9.116403449530743,21.77665986192281,10.383405337432947,4.453093574378209,14.717661146778964,10.383405337432947,12.13333273518562,5.444646250913179
23,10.09023219082894,8.30860227090834,22.08698885004336,12.02336651985282,10.554118564227586,9.88319874599572,9.02801544545177,21.44816140698841,10.338447408027031,4.411460245256217,14.67980453418924,10.338447408027031,12.07749056197904,5.395881572849873
24,10.085638635308625,8.30560812601523,22.069656776769605,12.01963747347406,10.528180268847816,9.873255826379522,8.960803385071529,21.270073691124253,10.322006325983002,4.38933011803106,14.654765820010118,10.322006325983002,12.043541495183165,5.369700608890704
25,10.080753376472469,8.30339190806488,22.055444086510988,12.019443884307824,10.513807536827136,9.867524513798337,8.915887606174714,21.114606154778823,10.294392187463504,4.370941333501116,14.630637231150535,10.294392187463504,12.015166347186392,5.346345699355918
26,10.07822884965721,8.302286832288102,22.04423665432421,12.017940664159692,10.504131575650696,9.859423380957764,8.869119061758811,21.00639727655884,10.279694617317102,4.359256357868137,14.61647419540914,10.279694617317102,11.994289951449973,5.330821600809519
27,10.072693220765291,8.301342791126228,22.028086847189734,12.015989071500783,10.4945558970141,9.855291031197464,8.844821818348649,20.85888084994071,10.261736741604642,4.350235993641224,14.60289386801977,10.261736741604642,11.971502557304417,5.306269760054795
28,10.07033554855343,8.300708483184149,22.01834932398588,12.014928485937846,10.486818919404149,9.851339491422287,8.827317812749879,20.78097183989011,10.237132576818668,4.346613541302146,14.59235386405094,10.237132576818668,11.95698817157268,5.293729503287992
29,10.067133889270384,8.300393559354259,22.00613719513622,12.013838246796473,10.481950344134004,9.848546868796664,8.807197990899532,20.67266380752693,10.223761644176838,4.344325901783438,14.57670009909919,10.223761644176838,11.94024086790672,5.274967384797042
30,10.065629103623882,8.30011869556456,21.999168808545317,12.01282971982128,10.477671746938368,9.845756011925388,8.781838937548335,20.623437430678663,10.214031753005935,4.34212680845905,14.571271528117366,10.214031753005935,11.930352776748014,5.267672367237878
