iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,79.83817636209399,79.18858590016177,85.5263732551396,101.96610491264836,81.89207041534748,92.5668797580783,79.12916772603121,85.17010371076962,89.18698970248194,62.11050788540539,84.80517187676166,84.80517187676166,83.76183013681084,9.8721285626576
2,71.02910156402255,79.18858590016177,63.25364233247002,79.22389591450377,58.75272120535066,82.55889515438344,64.27328613711343,54.571773185931455,73.99550577893578,57.890851755911065,83.79785399929409,71.02910156402255,69.86691935709801,10.601494319909106
3,51.79613934410183,77.27773398936097,57.24712606038338,75.02691326266141,58.75272120535066,70.32826914577933,64.27328613711343,54.571773185931455,73.99550577893578,55.24489011294308,71.54865085949965,64.27328613711343,64.55118264382372,9.376438652187236
4,47.04073285450147,55.86578996512854,57.24712606038338,61.23095382999042,58.36921354152403,57.501206090980325,61.02510090919901,54.571773185931455,33.12748382869222,52.54363365188722,53.81672856119542,55.86578996512854,53.849067498128505,7.95824394338202
5,33.88509545282301,55.86578996512854,56.071018105513744,37.98686994937516,58.36921354152403,57.501206090980325,48.77023290477319,44.16950974396416,33.12748382869222,43.67749079083307,51.5295341096717,48.77023290477319,47.35940404393446,9.420106947355517
6,31.212831528227326,55.8536060693101,36.26593344521737,37.98686994937516,57.901588024781006,51.2325158627339,47.19068960782866,35.85458603811139,33.12748382869222,41.16650474260762,48.72916126581882,41.16650474260762,43.320160942063964,9.30379575176912
7,27.225075549738776,54.95803049397033,36.17149344010985,37.98686994937516,56.8790400726975,48.68839592345443,39.29445745582525,35.85458603811139,30.696787121374527,40.29326163771912,43.73652686268166,39.29445745582525,41.07132041318709,9.336468252437134
8,26.72235085456636,45.343237258381365,28.723560494231165,37.74969642529856,56.28685857831875,36.435895008632166,37.00459595543606,35.24710788163188,26.82164653375574,38.98349552544352,42.33172451138487,37.00459595543606,37.4227426388255,8.68141434914208
9,23.682712908178857,41.501338341787005,23.54803880675101,36.5377978251901,55.352558944807086,32.661699758415054,33.936363710397245,33.86610978293132,25.198684587988662,37.404603938840495,40.972227837443,33.936363710397245,34.96928513115726,9.292346255356597
10,22.374452176872765,38.04042481969902,22.64836610943333,28.54474829203393,52.21978517209219,31.16136657338505,30.98499102871708,30.77381263429878,22.309702663572992,37.22347966283325,37.65814341232211,30.98499102871708,32.17629750411459,8.907669846851094
11,21.00651336386673,33.96933864353079,20.714586230523864,27.59078383496913,49.22052940675742,30.197596259239265,26.99560813548223,28.20350200342429,20.851983892227054,37.08177663647193,34.433370917704295,28.20350200342429,30.024144484017906,8.508051347049081
